system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	5	GCA_024789885.1_CDS_3613	persistent			GCF_028402365.1_CDS_2647		NZ_JAQNZV010000002.1	399018	399812	-	False	filtered	split	0.69		68:0.5
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_028402365.1_CDS_2648		NZ_JAQNZV010000002.1	400168	403416	+	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_028402365.1_CDS_2649		NZ_JAQNZV010000002.1	403442	405349	+	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_2838	shell			GCF_028402365.1_CDS_2650		NZ_JAQNZV010000002.1	405368	407284	+	False	filtered	split	0.69		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1907	persistent			GCF_028402365.1_CDS_0818		NZ_JAQNZV010000015.1	70733	72037	-	False	context	split	0.69		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1906	shell	SusD-like_3		GCF_028402365.1_CDS_0819		NZ_JAQNZV010000015.1	72218	73891	-	False	model	split	0.69		
1	SusCD_model	PUL	4	GCA_018366415.1_CDS_0774	shell	CarbopepD_reg_2		GCF_028402365.1_CDS_0820		NZ_JAQNZV010000015.1	73908	77060	-	False	model	split	0.69		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1904	shell			GCF_028402365.1_CDS_0821		NZ_JAQNZV010000015.1	77081	79354	-	False	context	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3511	shell			GCF_028402365.1_CDS_0686		NZ_JAQNZV010000014.1	89454	90854	+	False	context	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028402365.1_CDS_0687		NZ_JAQNZV010000014.1	90894	93740	+	False	model	split	0.69		
