system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3511	shell			GCA_024789885.1_CDS_0329		JANUKO010000001.1	335701	336984	+	False	context	split	0.77		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_024789885.1_CDS_0330		JANUKO010000001.1	337024	339870	+	False	model	split	0.77		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3513	shell			GCA_024789885.1_CDS_0331		JANUKO010000001.1	340167	341420	+	False	filtered	split	0.77		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3514	shell			GCA_024789885.1_CDS_0332		JANUKO010000001.1	341449	342807	+	False	context	split	0.77		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_024789885.1_CDS_0333		JANUKO010000001.1	342831	344372	+	True	model	split	0.77		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_024789885.1_CDS_0334		JANUKO010000001.1	344545	345678	+	True	model	split	0.77		
1	SusCD_model	PUL	1	GCA_034126185.1_CDS_1257	persistent			GCA_024789885.1_CDS_0335		JANUKO010000001.1	345721	346257	+	True	context	split	0.77		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6051	shell			GCA_024789885.1_CDS_3470		JANUKO010000001.1	3599115	3600200	-	False	context	split	0.77		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCA_024789885.1_CDS_3471		JANUKO010000001.1	3600291	3601379	-	False	model	split	0.77		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCA_024789885.1_CDS_3472		JANUKO010000001.1	3601436	3601912	-	True	model	split	0.77		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6053	shell	STN		GCA_024789885.1_CDS_3473		JANUKO010000001.1	3601924	3603189	-	True	model	split	0.77		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6053	shell	STN		GCA_024789885.1_CDS_3474		JANUKO010000001.1	3603186	3605249	-	True	model	split	0.77		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6054	shell			GCA_024789885.1_CDS_3475		JANUKO010000001.1	3605487	3606557	+	False	filtered	split	0.77		
1	SusCD_model	PUL	4	GCA_024791005.1_CDS_3249	shell			GCA_024789885.1_CDS_3610		JANUKO010000001.1	3765038	3766912	-	False	context	split	0.77		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCA_024789885.1_CDS_3611		JANUKO010000001.1	3766931	3768838	-	False	model	split	0.77		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCA_024789885.1_CDS_3612		JANUKO010000001.1	3768864	3772112	-	False	model	split	0.77		68:0.5
1	SusCD_model	PUL	4	GCA_024789885.1_CDS_3613	persistent			GCA_024789885.1_CDS_3613		JANUKO010000001.1	3772468	3773256	+	False	filtered	split	0.77		68:0.5
3	SusCD_model	PUL	1	GCA_024787785.1_CDS_6905	persistent			GCA_024789885.1_CDS_2974		JANUKO010000001.1	3047459	3048469	-	False	filtered	split	0.88		
