system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	4	GCA_034126185.1_CDS_1257	persistent			GCA_034134285.1_CDS_3473		JAWYXJ010000081.1	27887	28567	-	False	context	split	0.62		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_034134285.1_CDS_3474		JAWYXJ010000081.1	28704	31550	-	False	model	split	0.62		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3511	shell			GCA_034134285.1_CDS_1590		JAWYXJ010000040.1	2979	4373	-	False	context	split	0.62		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_3514	shell			GCA_034134285.1_CDS_3475		JAWYXJ010000081.1	31574	32932	-	False	context	split	0.62		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_3513	shell			GCA_034134285.1_CDS_3476		JAWYXJ010000081.1	32961	34214	-	False	filtered	split	0.62		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2838	shell			GCA_034134285.1_CDS_3303		JAWYXJ010000075.1	60395	62284	-	False	filtered	split	0.62		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCA_034134285.1_CDS_3304		JAWYXJ010000075.1	62330	64237	-	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCA_034134285.1_CDS_3305		JAWYXJ010000075.1	64263	67511	-	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	3	GCA_024789885.1_CDS_3613	persistent			GCA_034134285.1_CDS_3306		JAWYXJ010000075.1	67867	68661	+	False	filtered	split	0.62		68:0.5
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_034134285.1_CDS_1589		JAWYXJ010000040.1	93	2939	-	False	model	split	0.62		
3	SusCD_model	PUL	4	GCA_024787785.1_CDS_6905	persistent			GCA_034134285.1_CDS_2999		JAWYXJ010000070.1	23619	24851	-	False	filtered	split	0.88		
3	SusCD_model	PUL	4	GCA_000273195.1_CDS_4177	persistent	Plug		GCA_034134285.1_CDS_3000		JAWYXJ010000070.1	24856	27693	-	False	model	split	0.88		
3	SusCD_model	PUL	4	GCA_000436435.1_CDS_1273	shell			GCA_034134285.1_CDS_3001		JAWYXJ010000070.1	27764	27904	+	False	context	split	0.88		
4	SusCD_model	PUL	2	GCA_023634045.1_CDS_0610	shell			GCA_034134285.1_CDS_3486		JAWYXJ010000082.1	11307	16205	+	False	filtered	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4969	persistent			GCA_034134285.1_CDS_1239		JAWYXJ010000031.1	278733	279635	-	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4968	persistent	SusD-like_3		GCA_034134285.1_CDS_1240		JAWYXJ010000031.1	279665	281461	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4967	persistent	Plug		GCA_034134285.1_CDS_1241		JAWYXJ010000031.1	281487	284570	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4966	persistent	SusD-like_3		GCA_034134285.1_CDS_1242		JAWYXJ010000031.1	284594	286480	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4965	persistent	Plug		GCA_034134285.1_CDS_1243		JAWYXJ010000031.1	286501	289680	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_024789885.1_CDS_2079	persistent			GCA_034134285.1_CDS_1244		JAWYXJ010000031.1	289821	290807	-	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4501	shell			GCA_034134285.1_CDS_3575		JAWYXJ010000085.1	33491	34576	-	False	context	split	1.0		27:0.8
4	SusCD_model	PUL	1	GCA_024791665.1_CDS_6225	shell	SusD-like_3		GCA_034134285.1_CDS_3576		JAWYXJ010000085.1	34603	36432	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4503	shell	STN		GCA_034134285.1_CDS_3577		JAWYXJ010000085.1	36456	39956	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4504	shell			GCA_034134285.1_CDS_3578		JAWYXJ010000085.1	40014	41738	-	False	context	split	1.0		27:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5787	shell			GCA_034134285.1_CDS_3483		JAWYXJ010000082.1	5265	5654	-	False	filtered	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCA_034134285.1_CDS_3484		JAWYXJ010000082.1	5986	9072	+	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCA_034134285.1_CDS_3485		JAWYXJ010000082.1	9088	10926	+	False	model	split	1.0		27:0.8|139:0.67
6	SusCD_model	PUL	1	GCF_013361245.1_CDS_4393	shell			GCA_034134285.1_CDS_2560		JAWYXJ010000067.1	11690	12862	-	False	context	split	1.0		21:0.8|29:0.8|8:0.67|161:0.67|1:0.62|7:0.57|76:0.5|102:0.5|110:0.5
6	SusCD_model	PUL	1	GCA_019013265.1_CDS_4636	shell	Plug		GCA_034134285.1_CDS_2561		JAWYXJ010000067.1	13312	16428	+	False	model	split	1.0		21:0.8|29:0.8|161:0.67|1:0.62|7:0.57|76:0.5
6	SusCD_model	PUL	1	GCA_000699685.1_CDS_3913	shell	SusD-like_3		GCA_034134285.1_CDS_2556		JAWYXJ010000067.1	1539	3092	-	False	model	split	1.0		8:0.67|7:0.57|11:0.33
6	SusCD_model	PUL	1	GCA_000436435.1_CDS_0291	shell	SusD-like		GCA_034134285.1_CDS_2562		JAWYXJ010000067.1	16448	17902	+	False	model	split	1.0		21:0.8|29:0.8|161:0.67|1:0.62|7:0.57|76:0.5
6	SusCD_model	PUL	1	GCA_000699685.1_CDS_3905	persistent			GCA_034134285.1_CDS_2563		JAWYXJ010000067.1	18005	19267	+	False	context	split	1.0		21:0.8|29:0.8|161:0.67|1:0.62|7:0.57|76:0.5
6	SusCD_model	PUL	1	GCA_003602825.1_CDS_1148	shell	TonB_dep_Rec		GCA_034134285.1_CDS_2557		JAWYXJ010000067.1	3109	6060	-	False	model	split	1.0		21:0.8|29:0.8|8:0.67|1:0.62|7:0.57|102:0.5|110:0.5|11:0.33
6	SusCD_model	PUL	2	GCA_000273195.1_CDS_4669	shell			GCA_034134285.1_CDS_1369		JAWYXJ010000031.1	490255	491262	+	False	context	split	1.0		
6	SusCD_model	PUL	2	GCA_000273195.1_CDS_4668	shell	CarbopepD_reg_2		GCA_034134285.1_CDS_1370		JAWYXJ010000031.1	491262	493502	+	False	model	split	1.0		
6	SusCD_model	PUL	2	GCA_000436435.1_CDS_0015	persistent			GCA_034134285.1_CDS_1371		JAWYXJ010000031.1	493582	494169	+	False	context	split	1.0		
6	SusCD_model	PUL	1	GCA_000273195.1_CDS_5760	shell	SusD_RagB		GCA_034134285.1_CDS_2558		JAWYXJ010000067.1	6552	7964	-	False	model	split	1.0		21:0.8|29:0.8|8:0.67|1:0.62|7:0.57|102:0.5|110:0.5|11:0.33
6	SusCD_model	PUL	1	GCA_000699685.1_CDS_3914	shell			GCA_034134285.1_CDS_2555		JAWYXJ010000067.1	738	1310	-	False	context	split	1.0		8:0.67|7:0.57|11:0.33
