system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
3	SusCD_model	PUL	2	GCA_024787785.1_CDS_6905	persistent			GCA_037437105.1_CDS_1796		JAXXPR010000186.1	1184	2416	+	False	filtered	split	0.5		
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_2799	persistent			GCA_037437105.1_CDS_2252		JAXXPR010000312.1	1217	1903	+	False	context	split	0.5		12:0.33
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_0813	persistent	SusD-like_3		GCA_037437105.1_CDS_2140		JAXXPR010000271.1	1971	3521	+	False	model	split	0.5		75:0.5|24:0.4|10:0.33|5:0.29
3	SusCD_model	PUL	3	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCA_037437105.1_CDS_2253		JAXXPR010000312.1	2005	3672	-	False	model	split	0.5		12:0.33
3	SusCD_model	PUL	1	GCA_003463955.1_CDS_2027	persistent	STN		GCA_037437105.1_CDS_2139		JAXXPR010000271.1	40	1953	+	False	model	split	0.5		75:0.5|24:0.4|10:0.33|5:0.29
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_4177	persistent	Plug		GCA_037437105.1_CDS_1795		JAXXPR010000186.1	7	1179	+	True	model	split	0.5		
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4966	persistent	SusD-like_3		GCA_037437105.1_CDS_0462		JAXXPR010000021.1	12825	14711	+	False	model	split	0.88		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4503	shell	STN		GCA_037437105.1_CDS_2645		JAXXPR010000503.1	1400	1642	-	True	model	split	0.88		27:0.6
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4967	persistent	Plug		GCA_037437105.1_CDS_0463		JAXXPR010000021.1	14734	17817	+	False	model	split	0.88		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4968	persistent	SusD-like_3		GCA_037437105.1_CDS_0464		JAXXPR010000021.1	17843	19639	+	False	model	split	0.88		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4969	persistent			GCA_037437105.1_CDS_0465		JAXXPR010000021.1	19669	20571	+	False	context	split	0.88		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_003602825.1_CDS_2862	shell			GCA_037437105.1_CDS_0366		JAXXPR010000014.1	19955	20446	-	False	context	split	0.88		139:0.67|27:0.6
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCA_037437105.1_CDS_0367		JAXXPR010000014.1	20685	22487	-	False	model	split	0.88		139:0.67|27:0.6
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCA_037437105.1_CDS_0368		JAXXPR010000014.1	22539	23504	-	True	model	split	0.88		139:0.67|27:0.6
4	SusCD_model	PUL	2	GCA_024789885.1_CDS_2079	persistent			GCA_037437105.1_CDS_0460		JAXXPR010000021.1	8498	9484	+	False	context	split	0.88		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4965	persistent	Plug		GCA_037437105.1_CDS_0461		JAXXPR010000021.1	9625	12804	+	False	model	split	0.88		26:0.8|40:0.8
12	SusCD_model	PUL	1	GCA_037323035.1_CDS_1155	shell			GCA_037437105.1_CDS_0502		JAXXPR010000024.1	2061	3782	+	False	filtered	split	0.33		20:0.33
12	SusCD_model	PUL	1	GCA_958442105.1_CDS_1418	persistent	TonB_dep_Rec		GCA_037437105.1_CDS_0501		JAXXPR010000024.1	66	2039	+	False	model	split	0.33		20:0.33
20	SusCD_model	PUL	1	GCA_008679815.1_CDS_2657	persistent			GCA_037437105.1_CDS_0503		JAXXPR010000024.1	3863	6004	+	False	context	strict	0.33		
46	SusCD_model	PUL	1	GCA_000699685.1_CDS_0374	shell	Plug		GCA_037437105.1_CDS_0619		JAXXPR010000033.1	11250	14084	-	False	model	strict	1.0		
46	SusCD_model	PUL	1	GCA_000699685.1_CDS_0373	shell	SusD-like_3		GCA_037437105.1_CDS_0620		JAXXPR010000033.1	14127	16127	-	False	model	strict	1.0		
46	SusCD_model	PUL	1	GCF_023668975.1_CDS_4392	shell	Plug		GCA_037437105.1_CDS_0621		JAXXPR010000033.1	16138	16524	-	True	model	strict	1.0		
