system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_027681935.1_CDS_3401		NZ_JAQDAR010000036.1	100	2946	-	False	model	split	0.46		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3514	shell			GCF_027681935.1_CDS_2591		NZ_JAQDAR010000027.1	1563	2921	+	False	context	split	0.46		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_027681935.1_CDS_2592		NZ_JAQDAR010000027.1	2945	5791	+	False	model	split	0.46		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3511	shell			GCF_027681935.1_CDS_3402		NZ_JAQDAR010000036.1	2986	4380	-	False	context	split	0.46		
1	SusCD_model	PUL	3	GCA_034126185.1_CDS_1257	persistent			GCF_027681935.1_CDS_2593		NZ_JAQDAR010000027.1	5928	6608	+	False	context	split	0.46		
3	SusCD_model	PUL	1	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_027681935.1_CDS_1560		NZ_JAQDAR010000017.1	225	3356	+	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	3	GCA_024787785.1_CDS_6905	persistent			GCF_027681935.1_CDS_1958		NZ_JAQDAR010000002.1	229364	230596	-	False	filtered	split	0.88		
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_027681935.1_CDS_1959		NZ_JAQDAR010000002.1	230601	233438	-	False	model	split	0.88		
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_4176	persistent			GCF_027681935.1_CDS_1960		NZ_JAQDAR010000002.1	233679	234686	-	False	filtered	split	0.88		
3	SusCD_model	PUL	1	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_027681935.1_CDS_1561		NZ_JAQDAR010000017.1	3381	5462	+	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_2799	persistent			GCF_027681935.1_CDS_1562		NZ_JAQDAR010000017.1	5565	6251	-	False	context	split	0.88		12:0.5
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4504	shell			GCF_027681935.1_CDS_1501		NZ_JAQDAR010000016.1	34276	36000	+	False	context	split	0.75		27:0.4
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4503	shell	STN		GCF_027681935.1_CDS_1502		NZ_JAQDAR010000016.1	36058	39558	+	False	model	split	0.75		27:0.4
4	SusCD_model	PUL	1	GCA_024791665.1_CDS_6225	shell	SusD-like_3		GCF_027681935.1_CDS_1503		NZ_JAQDAR010000016.1	39582	41411	+	False	model	split	0.75		27:0.4
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4501	shell			GCF_027681935.1_CDS_1504		NZ_JAQDAR010000016.1	41438	42523	+	False	context	split	0.75		27:0.4
6	SusCD_model	PUL	2	GCA_000436435.1_CDS_0291	shell	SusD-like		GCF_027681935.1_CDS_1255		NZ_JAQDAR010000014.1	10381	11835	+	False	model	split	1.0		21:0.8|29:0.8|161:0.67|7:0.57|76:0.5|1:0.46
6	SusCD_model	PUL	2	GCA_000699685.1_CDS_3905	persistent			GCF_027681935.1_CDS_1256		NZ_JAQDAR010000014.1	11938	13200	+	False	context	split	1.0		21:0.8|29:0.8|161:0.67|7:0.57|76:0.5|1:0.46
6	SusCD_model	PUL	3	GCA_000436435.1_CDS_0015	persistent			GCF_027681935.1_CDS_0758		NZ_JAQDAR010000010.1	143247	143834	-	False	context	split	1.0		
6	SusCD_model	PUL	3	GCA_000273195.1_CDS_4668	shell	CarbopepD_reg_2		GCF_027681935.1_CDS_0759		NZ_JAQDAR010000010.1	143914	146154	-	False	model	split	1.0		
6	SusCD_model	PUL	3	GCA_000273195.1_CDS_4669	shell			GCF_027681935.1_CDS_0760		NZ_JAQDAR010000010.1	146154	147161	-	False	context	split	1.0		
6	SusCD_model	PUL	1	GCA_003602825.1_CDS_1148	shell	TonB_dep_Rec		GCF_027681935.1_CDS_1623		NZ_JAQDAR010000018.1	16	2988	+	False	model	split	1.0		8:0.67|7:0.57|11:0.33
6	SusCD_model	PUL	2	GCF_003472965.1_CDS_2648	shell	CarbopepD_reg_2		GCF_027681935.1_CDS_1252		NZ_JAQDAR010000014.1	2615	5557	+	False	model	split	1.0		21:0.8|29:0.8|8:0.67|102:0.5|110:0.5|1:0.46
6	SusCD_model	PUL	1	GCA_000699685.1_CDS_3913	shell	SusD-like_3		GCF_027681935.1_CDS_1624		NZ_JAQDAR010000018.1	3005	4558	+	False	model	split	1.0		8:0.67|7:0.57|11:0.33
6	SusCD_model	PUL	1	GCA_000699685.1_CDS_3914	shell			GCF_027681935.1_CDS_1625		NZ_JAQDAR010000018.1	4787	5359	+	False	context	split	1.0		8:0.67|7:0.57|11:0.33
