system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	3	GCA_034126185.1_CDS_1257	persistent			GCF_028400485.1_CDS_1390		NZ_JAQNXT010000019.1	37025	37705	-	False	context	split	0.46		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028400485.1_CDS_1391		NZ_JAQNXT010000019.1	37842	40688	-	False	model	split	0.46		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3514	shell			GCF_028400485.1_CDS_1392		NZ_JAQNXT010000019.1	40712	42070	-	False	context	split	0.46		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3513	shell			GCF_028400485.1_CDS_1393		NZ_JAQNXT010000019.1	42099	43352	-	False	filtered	split	0.46		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028400485.1_CDS_1394		NZ_JAQNXT010000019.1	43649	46495	-	False	model	split	0.46		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3511	shell			GCF_028400485.1_CDS_1395		NZ_JAQNXT010000019.1	46535	47929	-	False	context	split	0.46		
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_6259	shell			GCF_028400485.1_CDS_2231		NZ_JAQNXT010000022.1	103056	104234	+	False	filtered	split	0.88		12:0.5
3	SusCD_model	PUL	3	GCA_000699685.1_CDS_0411	shell			GCF_028400485.1_CDS_3155		NZ_JAQNXT010000003.1	23167	23286	-	False	filtered	split	0.88		
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_028400485.1_CDS_3156		NZ_JAQNXT010000003.1	23357	26194	+	False	model	split	0.88		
3	SusCD_model	PUL	3	GCA_024787785.1_CDS_6905	persistent			GCF_028400485.1_CDS_3157		NZ_JAQNXT010000003.1	26199	27431	+	False	filtered	split	0.88		
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_2799	persistent			GCF_028400485.1_CDS_2228		NZ_JAQNXT010000022.1	96596	97282	+	False	context	split	0.88		12:0.5
3	SusCD_model	PUL	1	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_028400485.1_CDS_2229		NZ_JAQNXT010000022.1	97384	99465	-	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	1	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_028400485.1_CDS_2230		NZ_JAQNXT010000022.1	99490	102621	-	False	model	split	0.88		12:0.5
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4969	persistent			GCF_028400485.1_CDS_4204		NZ_JAQNXT010000007.1	14230	15132	-	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4968	persistent	SusD-like_3		GCF_028400485.1_CDS_4205		NZ_JAQNXT010000007.1	15162	16958	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4967	persistent	Plug		GCF_028400485.1_CDS_4206		NZ_JAQNXT010000007.1	16984	20067	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4966	persistent	SusD-like_3		GCF_028400485.1_CDS_4207		NZ_JAQNXT010000007.1	20090	21976	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4965	persistent	Plug		GCF_028400485.1_CDS_4208		NZ_JAQNXT010000007.1	21997	25176	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_024789885.1_CDS_2079	persistent			GCF_028400485.1_CDS_4209		NZ_JAQNXT010000007.1	25317	26303	-	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4501	shell			GCF_028400485.1_CDS_0572		NZ_JAQNXT010000013.1	27776	28861	-	False	context	split	1.0		27:0.8
4	SusCD_model	PUL	3	GCA_024791665.1_CDS_6225	shell	SusD-like_3		GCF_028400485.1_CDS_0573		NZ_JAQNXT010000013.1	28888	30717	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4503	shell	STN		GCF_028400485.1_CDS_0574		NZ_JAQNXT010000013.1	30741	34241	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4504	shell			GCF_028400485.1_CDS_0575		NZ_JAQNXT010000013.1	34299	36023	-	False	context	split	1.0		27:0.8
4	SusCD_model	PUL	2	GCA_003602825.1_CDS_2862	shell			GCF_028400485.1_CDS_2526		NZ_JAQNXT010000027.1	47338	47823	-	False	context	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCF_028400485.1_CDS_2527		NZ_JAQNXT010000027.1	48068	49870	-	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCF_028400485.1_CDS_2528		NZ_JAQNXT010000027.1	49922	53008	-	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	2	GCA_003474465.1_CDS_1470	shell			GCF_028400485.1_CDS_2529		NZ_JAQNXT010000027.1	53542	53958	+	False	filtered	split	1.0		27:0.8|139:0.67
7	SusCD_model	PUL	2	GCA_003463715.1_CDS_4703	shell			GCF_028400485.1_CDS_3113		NZ_JAQNXT010000036.1	10471	11145	-	False	context	split	0.86		8:0.67|11:0.67|14:0.33
7	SusCD_model	PUL	2	GCA_003463715.1_CDS_4702	shell	SusD-like_3		GCF_028400485.1_CDS_3114		NZ_JAQNXT010000036.1	11165	13006	-	False	model	split	0.86		8:0.67|11:0.67|14:0.33
7	SusCD_model	PUL	2	GCA_003463715.1_CDS_4701	shell	Plug		GCF_028400485.1_CDS_3115		NZ_JAQNXT010000036.1	13012	16383	-	False	model	split	0.86		8:0.67|11:0.67|14:0.33
7	SusCD_model	PUL	2	GCA_003463715.1_CDS_4700	shell			GCF_028400485.1_CDS_3116		NZ_JAQNXT010000036.1	16622	17629	-	False	context	split	0.86		8:0.67|11:0.67|14:0.33
7	SusCD_model	PUL	2	GCF_000162555.1_CDS_1467	shell			GCF_028400485.1_CDS_3117		NZ_JAQNXT010000036.1	17704	18291	-	False	context	split	0.86		8:0.67|11:0.67|6:0.57
7	SusCD_model	PUL	2	GCA_000699685.1_CDS_3913	shell	SusD-like_3		GCF_028400485.1_CDS_3118		NZ_JAQNXT010000036.1	18656	20209	-	False	model	split	0.86		8:0.67|11:0.67|6:0.57
7	SusCD_model	PUL	2	GCA_003602825.1_CDS_1148	shell	TonB_dep_Rec		GCF_028400485.1_CDS_3119		NZ_JAQNXT010000036.1	20226	23198	-	False	model	split	0.86		8:0.67|11:0.67|6:0.57
9	SusCD_model	PUL	1	GCA_000273195.1_CDS_0447	persistent			GCF_028400485.1_CDS_4742		NZ_JAQNXT010000009.1	166976	168415	-	False	context	strict	0.33		
9	SusCD_model	PUL	1	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_028400485.1_CDS_4743		NZ_JAQNXT010000009.1	168489	170303	-	False	model	strict	0.33		
9	SusCD_model	PUL	1	GCF_015551835.1_CDS_5144	persistent	STN		GCF_028400485.1_CDS_4744		NZ_JAQNXT010000009.1	170332	173721	-	False	model	strict	0.33		
9	SusCD_model	PUL	1	GCA_024791665.1_CDS_2467	persistent			GCF_028400485.1_CDS_4745		NZ_JAQNXT010000009.1	173849	174877	-	False	context	strict	0.33		
10	SusCD_model	PUL	2	GCA_024790715.1_CDS_1665	shell	SusD_RagB		GCF_028400485.1_CDS_4253		NZ_JAQNXT010000007.1	102896	104419	+	False	model	split	1.0		
10	SusCD_model	PUL	2	GCA_008679815.1_CDS_4928	shell			GCF_028400485.1_CDS_4254		NZ_JAQNXT010000007.1	104429	105109	+	False	context	split	1.0		
10	SusCD_model	PUL	1	GCA_000273195.1_CDS_0814	shell			GCF_028400485.1_CDS_1697		NZ_JAQNXT010000001.1	246089	247228	-	False	context	split	1.0		3:0.88|24:0.8|5:0.57|75:0.5
10	SusCD_model	PUL	1	GCA_000273195.1_CDS_0813	persistent	SusD-like_3		GCF_028400485.1_CDS_1698		NZ_JAQNXT010000001.1	247256	248806	-	False	model	split	1.0		3:0.88|24:0.8|5:0.57|75:0.5
10	SusCD_model	PUL	1	GCA_003463955.1_CDS_2027	persistent	STN		GCF_028400485.1_CDS_1699		NZ_JAQNXT010000001.1	248824	251628	-	False	model	split	1.0		3:0.88|24:0.8|5:0.57|75:0.5
10	SusCD_model	PUL	1	GCA_000273195.1_CDS_6257	shell			GCF_028400485.1_CDS_1700		NZ_JAQNXT010000001.1	252254	253489	-	False	context	split	1.0		3:0.88|24:0.8|5:0.57|75:0.5
10	SusCD_model	PUL	1	GCA_000436435.1_CDS_2762	shell	STN		GCF_028400485.1_CDS_1701		NZ_JAQNXT010000001.1	253867	257193	+	False	model	split	1.0		3:0.88|24:0.8|5:0.57
10	SusCD_model	PUL	1	GCA_000273195.1_CDS_0810	shell	SusD-like_2		GCF_028400485.1_CDS_1702		NZ_JAQNXT010000001.1	257212	258789	+	False	model	split	1.0		3:0.88|24:0.8|5:0.57
