system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_1904	shell			GCA_934699115.1_CDS_1485		CAKUWC010000020.1	23221	25494	+	False	context	split	0.85		
1	SusCD_model	PUL	5	GCA_018366415.1_CDS_0774	shell	CarbopepD_reg_2		GCA_934699115.1_CDS_1486		CAKUWC010000020.1	25494	28667	+	False	model	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6051	shell			GCA_934699115.1_CDS_3137		CAKUWC010000063.1	26510	27595	-	False	context	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCA_934699115.1_CDS_3138		CAKUWC010000063.1	27686	29308	-	False	model	split	0.85		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_1906	shell	SusD-like_3		GCA_934699115.1_CDS_1487		CAKUWC010000020.1	28684	30357	+	False	model	split	0.85		
1	SusCD_model	PUL	1	GCA_000699685.1_CDS_3905	persistent			GCA_934699115.1_CDS_1912		CAKUWC010000029.1	29053	30312	-	False	context	split	0.85		21:0.8|29:0.8|6:0.71|161:0.67|76:0.5|7:0.29
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6053	shell	STN		GCA_934699115.1_CDS_3139		CAKUWC010000063.1	29320	32646	-	False	model	split	0.85		
1	SusCD_model	PUL	1	GCA_000436435.1_CDS_0291	shell	SusD-like		GCA_934699115.1_CDS_1913		CAKUWC010000029.1	30415	31869	-	False	model	split	0.85		21:0.8|29:0.8|6:0.71|161:0.67|76:0.5|7:0.29
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_1907	persistent			GCA_934699115.1_CDS_1488		CAKUWC010000020.1	30538	31842	+	False	context	split	0.85		
1	SusCD_model	PUL	1	GCA_019013265.1_CDS_4636	shell	Plug		GCA_934699115.1_CDS_1914		CAKUWC010000029.1	31889	35005	-	False	model	split	0.85		21:0.8|29:0.8|6:0.71|161:0.67|76:0.5|7:0.29
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6054	shell			GCA_934699115.1_CDS_3140		CAKUWC010000063.1	32883	33953	+	False	filtered	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6055	shell			GCA_934699115.1_CDS_3141		CAKUWC010000063.1	33963	35123	+	False	filtered	split	0.85		
1	SusCD_model	PUL	1	GCF_013361245.1_CDS_4393	shell			GCA_934699115.1_CDS_1915		CAKUWC010000029.1	35455	36627	+	False	context	split	0.85		21:0.8|29:0.8|6:0.71|161:0.67|76:0.5|102:0.5|110:0.5|8:0.33|7:0.29
1	SusCD_model	PUL	1	GCF_003472965.1_CDS_2648	shell	CarbopepD_reg_2		GCA_934699115.1_CDS_1916		CAKUWC010000029.1	37389	40331	+	False	model	split	0.85		21:0.8|29:0.8|6:0.71|102:0.5|110:0.5|8:0.33
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_5760	shell	SusD_RagB		GCA_934699115.1_CDS_1917		CAKUWC010000029.1	40351	41763	+	False	model	split	0.85		21:0.8|29:0.8|6:0.71|102:0.5|110:0.5|8:0.33
