system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3511	shell			GCA_963560205.1_CDS_0326		CAUWNR010000004.1	48410	49804	+	False	context	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_963560205.1_CDS_0327		CAUWNR010000004.1	49844	52690	+	False	model	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3513	shell			GCA_963560205.1_CDS_0328		CAUWNR010000004.1	52988	54241	+	False	filtered	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3514	shell			GCA_963560205.1_CDS_0329		CAUWNR010000004.1	54270	55628	+	False	context	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_963560205.1_CDS_0330		CAUWNR010000004.1	55652	58498	+	False	model	split	0.62		
1	SusCD_model	PUL	1	GCA_024791005.1_CDS_3249	shell			GCA_963560205.1_CDS_1201		CAUWNR010000047.1	57884	59731	-	False	context	split	0.62		68:0.5
1	SusCD_model	PUL	2	GCA_034126185.1_CDS_1257	persistent			GCA_963560205.1_CDS_0331		CAUWNR010000004.1	58635	59315	+	False	context	split	0.62		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCA_963560205.1_CDS_1202		CAUWNR010000047.1	59777	61684	-	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCA_963560205.1_CDS_1203		CAUWNR010000047.1	61710	64958	-	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	1	GCA_024789885.1_CDS_3613	persistent			GCA_963560205.1_CDS_1204		CAUWNR010000047.1	65314	66108	+	False	filtered	split	0.62		68:0.5
3	SusCD_model	PUL	1	GCA_024787785.1_CDS_6905	persistent			GCA_963560205.1_CDS_0423		CAUWNR010000006.1	4880	6112	-	False	filtered	split	0.88		
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_4177	persistent	Plug		GCA_963560205.1_CDS_0424		CAUWNR010000006.1	6117	8954	-	False	model	split	0.88		
3	SusCD_model	PUL	1	GCA_000436435.1_CDS_1273	shell			GCA_963560205.1_CDS_0425		CAUWNR010000006.1	9025	9165	+	False	context	split	0.88		
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4966	persistent	SusD-like_3		GCA_963560205.1_CDS_0061		CAUWNR010000001.1	101688	103574	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCA_963560205.1_CDS_3824		CAUWNR010000179.1	1034	2872	-	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4967	persistent	Plug		GCA_963560205.1_CDS_0062		CAUWNR010000001.1	103597	106680	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4968	persistent	SusD-like_3		GCA_963560205.1_CDS_0063		CAUWNR010000001.1	106706	108502	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4969	persistent			GCA_963560205.1_CDS_0064		CAUWNR010000001.1	108532	109434	+	False	context	split	1.0		26:0.8|40:0.8
