system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	6	GCF_013361245.1_CDS_4393	shell			GCF_900445505.1_CDS_0094		NZ_UAQF01000002.1	11501	12673	+	False	context	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|102:0.5|110:0.5|8:0.33|7:0.29
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_1904	shell			GCF_900445505.1_CDS_1131		NZ_UAQF01000004.1	1315272	1317545	+	False	context	split	0.85		
1	SusCD_model	PUL	1	GCA_018366415.1_CDS_0774	shell	CarbopepD_reg_2		GCF_900445505.1_CDS_1132		NZ_UAQF01000004.1	1317566	1320718	+	False	model	split	0.85		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_1906	shell	SusD-like_3		GCF_900445505.1_CDS_1133		NZ_UAQF01000004.1	1320735	1322408	+	False	model	split	0.85		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_1907	persistent			GCF_900445505.1_CDS_1134		NZ_UAQF01000004.1	1322589	1323893	+	False	context	split	0.85		
1	SusCD_model	PUL	6	GCA_019013265.1_CDS_4636	shell	Plug		GCF_900445505.1_CDS_0095		NZ_UAQF01000002.1	13435	16458	+	False	model	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|7:0.29
1	SusCD_model	PUL	7	GCA_000273195.1_CDS_6054	shell			GCF_900445505.1_CDS_0022		NZ_UAQF01000011.1	16150	17220	-	False	filtered	split	0.85		
1	SusCD_model	PUL	6	GCA_000436435.1_CDS_0291	shell	SusD-like		GCF_900445505.1_CDS_0096		NZ_UAQF01000002.1	16478	17932	+	False	model	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|7:0.29
1	SusCD_model	PUL	7	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCF_900445505.1_CDS_0023		NZ_UAQF01000011.1	17317	18939	-	False	model	split	0.85		
1	SusCD_model	PUL	6	GCA_000699685.1_CDS_3905	persistent			GCF_900445505.1_CDS_0097		NZ_UAQF01000002.1	18034	18216	+	True	context	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|7:0.29
1	SusCD_model	PUL	7	GCA_000273195.1_CDS_6053	shell	STN		GCF_900445505.1_CDS_0024		NZ_UAQF01000011.1	18951	22277	-	False	model	split	0.85		
1	SusCD_model	PUL	2	GCA_024789885.1_CDS_3613	persistent			GCF_900445505.1_CDS_1618		NZ_UAQF01000004.1	1967983	1968777	-	False	filtered	split	0.85		68:0.5
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_900445505.1_CDS_1619		NZ_UAQF01000004.1	1969133	1972381	+	False	model	split	0.85		68:0.5
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_900445505.1_CDS_1620		NZ_UAQF01000004.1	1972407	1974314	+	False	model	split	0.85		68:0.5
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_2838	shell			GCF_900445505.1_CDS_1621		NZ_UAQF01000004.1	1974333	1976249	+	False	filtered	split	0.85		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6054	shell			GCF_900445505.1_CDS_1714		NZ_UAQF01000004.1	2125297	2126367	-	False	filtered	split	0.85		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_6053	shell	STN		GCF_900445505.1_CDS_1715		NZ_UAQF01000004.1	2126604	2129930	+	False	model	split	0.85		
