system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6051	shell			GCF_024788335.1_CDS_2273		NZ_JANUIR010000001.1	2935720	2936805	-	False	context	split	0.77		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCF_024788335.1_CDS_2274		NZ_JANUIR010000001.1	2936896	2938518	-	False	model	split	0.77		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6053	shell	STN		GCF_024788335.1_CDS_2275		NZ_JANUIR010000001.1	2938530	2941856	-	False	model	split	0.77		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6054	shell			GCF_024788335.1_CDS_2276		NZ_JANUIR010000001.1	2942094	2943164	+	False	filtered	split	0.77		
1	SusCD_model	PUL	3	GCA_024791005.1_CDS_3249	shell			GCF_024788335.1_CDS_2378		NZ_JANUIR010000001.1	3101658	3103532	-	False	context	split	0.77		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_024788335.1_CDS_2379		NZ_JANUIR010000001.1	3103551	3105458	-	False	model	split	0.77		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_024788335.1_CDS_2380		NZ_JANUIR010000001.1	3105484	3108732	-	False	model	split	0.77		68:0.5
1	SusCD_model	PUL	3	GCA_036740035.1_CDS_0710	cloud			GCF_024788335.1_CDS_2381		NZ_JANUIR010000001.1	3109088	3109816	+	False	filtered	split	0.77		68:0.5
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_3511	shell			GCF_024788335.1_CDS_5109		NZ_JANUIR010000001.1	6474210	6475610	+	False	context	split	0.77		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_024788335.1_CDS_5110		NZ_JANUIR010000001.1	6475650	6478496	+	False	model	split	0.77		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_3513	shell			GCF_024788335.1_CDS_5111		NZ_JANUIR010000001.1	6478793	6480046	+	False	filtered	split	0.77		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_3514	shell			GCF_024788335.1_CDS_5112		NZ_JANUIR010000001.1	6480075	6481433	+	False	context	split	0.77		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_024788335.1_CDS_5113		NZ_JANUIR010000001.1	6481457	6484303	+	False	model	split	0.77		
1	SusCD_model	PUL	5	GCA_034126185.1_CDS_1257	persistent			GCF_024788335.1_CDS_5114		NZ_JANUIR010000001.1	6484440	6485120	+	False	context	split	0.77		
3	SusCD_model	PUL	1	GCA_024787785.1_CDS_6905	persistent			GCF_024788335.1_CDS_1820		NZ_JANUIR010000001.1	2328959	2330191	-	False	filtered	split	0.88		
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_024788335.1_CDS_1821		NZ_JANUIR010000001.1	2330196	2333033	-	False	model	split	0.88		
3	SusCD_model	PUL	1	GCA_000699685.1_CDS_0411	shell			GCF_024788335.1_CDS_1822		NZ_JANUIR010000001.1	2333104	2333223	+	False	filtered	split	0.88		
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_2799	persistent			GCF_024788335.1_CDS_2420		NZ_JANUIR010000001.1	3175360	3175725	+	True	context	split	0.88		12:0.5
3	SusCD_model	PUL	2	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_024788335.1_CDS_2421		NZ_JANUIR010000001.1	3175827	3177908	-	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	2	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_024788335.1_CDS_2422		NZ_JANUIR010000001.1	3177933	3181064	-	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_6259	shell			GCF_024788335.1_CDS_2423		NZ_JANUIR010000001.1	3181499	3182677	+	False	filtered	split	0.88		12:0.5
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_0814	shell			GCF_024788335.1_CDS_3903		NZ_JANUIR010000001.1	4929765	4930904	-	False	context	split	0.88		24:0.8|10:0.67|5:0.57|75:0.5
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_0813	persistent	SusD-like_3		GCF_024788335.1_CDS_3904		NZ_JANUIR010000001.1	4930932	4932482	-	False	model	split	0.88		24:0.8|10:0.67|5:0.57|75:0.5
3	SusCD_model	PUL	3	GCA_003463955.1_CDS_2027	persistent	STN		GCF_024788335.1_CDS_3905		NZ_JANUIR010000001.1	4932500	4935304	-	False	model	split	0.88		24:0.8|10:0.67|5:0.57|75:0.5
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_6258	shell			GCF_024788335.1_CDS_3906		NZ_JANUIR010000001.1	4935622	4935813	-	False	context	split	0.88		24:0.8|10:0.67|5:0.57|75:0.5
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_6257	shell			GCF_024788335.1_CDS_3907		NZ_JANUIR010000001.1	4935931	4937166	-	False	context	split	0.88		24:0.8|10:0.67|5:0.57
3	SusCD_model	PUL	3	GCA_000436435.1_CDS_2762	shell	STN		GCF_024788335.1_CDS_3908		NZ_JANUIR010000001.1	4937544	4940870	+	False	model	split	0.88		24:0.8|10:0.67|5:0.57
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_0810	shell	SusD-like_2		GCF_024788335.1_CDS_3909		NZ_JANUIR010000001.1	4940889	4942466	+	False	model	split	0.88		24:0.8|10:0.67|5:0.57
