system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	4	GCA_034126185.1_CDS_1257	persistent			GCA_034134105.1_CDS_0023		JAWYXQ010000001.1	32310	32990	-	False	context	split	0.46		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_034134105.1_CDS_0024		JAWYXQ010000001.1	33127	35973	-	False	model	split	0.46		
1	SusCD_model	PUL	4	GCA_000436435.1_CDS_2727	shell			GCA_034134105.1_CDS_0025		JAWYXQ010000001.1	35985	37298	-	False	filtered	split	0.46		
3	SusCD_model	PUL	2	GCA_000699685.1_CDS_0411	shell			GCA_034134105.1_CDS_4310		JAWYXQ010000047.1	109984	110103	-	False	filtered	split	0.88		
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_4177	persistent	Plug		GCA_034134105.1_CDS_4311		JAWYXQ010000047.1	110174	113011	+	False	model	split	0.88		
3	SusCD_model	PUL	2	GCA_024787785.1_CDS_6905	persistent			GCA_034134105.1_CDS_4312		JAWYXQ010000047.1	113016	114248	+	False	filtered	split	0.88		
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_6259	shell			GCA_034134105.1_CDS_0907		JAWYXQ010000012.1	174734	175912	+	False	filtered	split	0.88		12:0.5
3	SusCD_model	PUL	1	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCA_034134105.1_CDS_0908		JAWYXQ010000012.1	176416	179547	+	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	1	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCA_034134105.1_CDS_0909		JAWYXQ010000012.1	179572	181653	+	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_2799	persistent			GCA_034134105.1_CDS_0910		JAWYXQ010000012.1	181755	182120	-	True	context	split	0.88		12:0.5
4	SusCD_model	PUL	3	GCA_003474465.1_CDS_1470	shell			GCA_034134105.1_CDS_1196		JAWYXQ010000014.1	28183	28599	-	False	filtered	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCA_034134105.1_CDS_1197		JAWYXQ010000014.1	29133	32219	+	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCA_034134105.1_CDS_1198		JAWYXQ010000014.1	32271	34073	+	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_003602825.1_CDS_2862	shell			GCA_034134105.1_CDS_1199		JAWYXQ010000014.1	34318	34803	+	False	context	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4501	shell			GCA_034134105.1_CDS_4545		JAWYXQ010000052.1	57876	58961	-	False	context	split	1.0		27:0.8
4	SusCD_model	PUL	2	GCA_024791665.1_CDS_6225	shell	SusD-like_3		GCA_034134105.1_CDS_4546		JAWYXQ010000052.1	58988	60817	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4503	shell	STN		GCA_034134105.1_CDS_4547		JAWYXQ010000052.1	60841	64341	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4504	shell			GCA_034134105.1_CDS_4548		JAWYXQ010000052.1	64399	66123	-	False	context	split	1.0		27:0.8
4	SusCD_model	PUL	1	GCA_024789885.1_CDS_2079	persistent			GCA_034134105.1_CDS_0416		JAWYXQ010000008.1	82729	83718	+	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4965	persistent	Plug		GCA_034134105.1_CDS_0417		JAWYXQ010000008.1	83859	87047	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4966	persistent	SusD-like_3		GCA_034134105.1_CDS_0418		JAWYXQ010000008.1	87068	88954	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4967	persistent	Plug		GCA_034134105.1_CDS_0419		JAWYXQ010000008.1	88978	92061	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4968	persistent	SusD-like_3		GCA_034134105.1_CDS_0420		JAWYXQ010000008.1	92087	93883	+	False	model	split	1.0		26:0.8|40:0.8
