system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	1	GCA_024791005.1_CDS_3249	shell			GCF_030928685.1_CDS_2142		NZ_JANCIU010000024.1	11011	12885	+	False	context	split	0.69		68:0.5
1	SusCD_model	PUL	3	GCA_000436435.1_CDS_2727	shell			GCF_030928685.1_CDS_3347		NZ_JANCIU010000041.1	1276	2589	+	False	filtered	split	0.69		
1	SusCD_model	PUL	4	GCA_018366415.1_CDS_0774	shell	CarbopepD_reg_2		GCF_030928685.1_CDS_1350		NZ_JANCIU010000178.1	146	3148	+	False	model	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6051	shell			GCF_030928685.1_CDS_0805		NZ_JANCIU010000014.1	15078	16163	-	False	context	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCF_030928685.1_CDS_0806		NZ_JANCIU010000014.1	16254	17876	-	False	model	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6053	shell	STN		GCF_030928685.1_CDS_0807		NZ_JANCIU010000014.1	17888	21214	-	False	model	split	0.69		
1	SusCD_model	PUL	2	GCF_000157055.1_CDS_1675	cloud			GCF_030928685.1_CDS_0808		NZ_JANCIU010000014.1	21480	22664	+	False	filtered	split	0.69		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_030928685.1_CDS_3348		NZ_JANCIU010000041.1	2601	5447	+	False	model	split	0.69		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1906	shell	SusD-like_3		GCF_030928685.1_CDS_1351		NZ_JANCIU010000178.1	3165	4838	+	False	model	split	0.69		
1	SusCD_model	PUL	1	GCA_024789885.1_CDS_3613	persistent			GCF_030928685.1_CDS_2139		NZ_JANCIU010000024.1	4660	5454	-	False	filtered	split	0.69		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1907	persistent			GCF_030928685.1_CDS_1352		NZ_JANCIU010000178.1	5019	6323	+	False	context	split	0.69		
1	SusCD_model	PUL	3	GCA_034126185.1_CDS_1257	persistent			GCF_030928685.1_CDS_3349		NZ_JANCIU010000041.1	5584	6264	+	False	context	split	0.69		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_030928685.1_CDS_2140		NZ_JANCIU010000024.1	5811	9059	+	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_030928685.1_CDS_2141		NZ_JANCIU010000024.1	9085	10992	+	False	model	split	0.69		68:0.5
3	SusCD_model	PUL	4	GCA_024787785.1_CDS_6905	persistent			GCF_030928685.1_CDS_2330		NZ_JANCIU010000026.1	17166	18398	-	False	filtered	split	0.88		
3	SusCD_model	PUL	4	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_030928685.1_CDS_2331		NZ_JANCIU010000026.1	18403	21240	-	False	model	split	0.88		
3	SusCD_model	PUL	4	GCA_000699685.1_CDS_0411	shell			GCF_030928685.1_CDS_2332		NZ_JANCIU010000026.1	21311	21430	+	False	filtered	split	0.88		
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_6259	shell			GCF_030928685.1_CDS_4626		NZ_JANCIU010000009.1	58377	59555	-	False	filtered	split	0.88		12:0.5
3	SusCD_model	PUL	3	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_030928685.1_CDS_4627		NZ_JANCIU010000009.1	59990	63121	+	False	model	split	0.88		12:0.5
