system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_6051	shell			GCF_028400985.1_CDS_3979		NZ_JAQNYT010000058.1	10537	11622	-	False	context	split	0.69		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCF_028400985.1_CDS_3980		NZ_JAQNYT010000058.1	11713	13335	-	False	model	split	0.69		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_028400985.1_CDS_2717		NZ_JAQNYT010000034.1	120	3368	+	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_6053	shell	STN		GCF_028400985.1_CDS_3981		NZ_JAQNYT010000058.1	13347	16673	-	False	model	split	0.69		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_6054	shell			GCF_028400985.1_CDS_3982		NZ_JAQNYT010000058.1	16911	17981	+	False	filtered	split	0.69		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_028400985.1_CDS_2718		NZ_JAQNYT010000034.1	3394	5301	+	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	3	GCA_022718855.1_CDS_3994	shell			GCF_028400985.1_CDS_1081		NZ_JAQNYT010000017.1	52964	54322	+	False	filtered	split	0.69		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_2838	shell			GCF_028400985.1_CDS_2719		NZ_JAQNYT010000034.1	5347	7236	+	False	filtered	split	0.69		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028400985.1_CDS_1082		NZ_JAQNYT010000017.1	54354	57200	+	False	model	split	0.69		
1	SusCD_model	PUL	3	GCA_022734955.1_CDS_2098	cloud			GCF_028400985.1_CDS_1083		NZ_JAQNYT010000017.1	57308	59155	+	False	filtered	split	0.69		
3	SusCD_model	PUL	4	GCA_000273195.1_CDS_2799	persistent			GCF_028400985.1_CDS_4055		NZ_JAQNYT010000005.1	41965	42651	+	False	context	split	0.88		12:0.5
3	SusCD_model	PUL	4	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_028400985.1_CDS_4056		NZ_JAQNYT010000005.1	42753	44834	-	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	4	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_028400985.1_CDS_4057		NZ_JAQNYT010000005.1	44859	47990	-	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	4	GCA_000273195.1_CDS_6259	shell			GCF_028400985.1_CDS_4058		NZ_JAQNYT010000005.1	48494	49672	-	False	filtered	split	0.88		12:0.5
3	SusCD_model	PUL	2	GCA_000436435.1_CDS_1273	shell			GCF_028400985.1_CDS_3647		NZ_JAQNYT010000004.1	65563	65703	-	False	context	split	0.88		
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_028400985.1_CDS_3648		NZ_JAQNYT010000004.1	65774	68611	+	False	model	split	0.88		
3	SusCD_model	PUL	2	GCA_024787785.1_CDS_6905	persistent			GCF_028400985.1_CDS_3649		NZ_JAQNYT010000004.1	68616	69848	+	False	filtered	split	0.88		
