system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	1	GCA_034126185.1_CDS_1257	persistent			GCF_027692575.1_CDS_2268		NZ_JAQEYP010000028.1	66890	67570	-	False	context	split	0.62		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_027692575.1_CDS_2269		NZ_JAQEYP010000028.1	67707	70553	-	False	model	split	0.62		
1	SusCD_model	PUL	1	GCA_000436435.1_CDS_2727	shell			GCF_027692575.1_CDS_2270		NZ_JAQEYP010000028.1	70565	71878	-	False	filtered	split	0.62		
1	SusCD_model	PUL	1	GCA_000436435.1_CDS_2726	shell			GCF_027692575.1_CDS_2271		NZ_JAQEYP010000028.1	71909	73111	-	False	filtered	split	0.62		
3	SusCD_model	PUL	4	GCA_000699685.1_CDS_0411	shell			GCF_027692575.1_CDS_1626		NZ_JAQEYP010000002.1	277136	277255	-	False	filtered	split	0.88		
3	SusCD_model	PUL	4	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_027692575.1_CDS_1627		NZ_JAQEYP010000002.1	277326	280163	+	False	model	split	0.88		
3	SusCD_model	PUL	4	GCA_024787785.1_CDS_6905	persistent			GCF_027692575.1_CDS_1628		NZ_JAQEYP010000002.1	280168	281400	+	False	filtered	split	0.88		
4	SusCD_model	PUL	2	GCA_003474465.1_CDS_1470	shell			GCF_027692575.1_CDS_1922		NZ_JAQEYP010000023.1	44972	45388	-	False	filtered	split	0.75		139:0.67|27:0.4
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCF_027692575.1_CDS_1923		NZ_JAQEYP010000023.1	45922	49008	+	False	model	split	0.75		139:0.67|27:0.4
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCF_027692575.1_CDS_1924		NZ_JAQEYP010000023.1	49060	50862	+	False	model	split	0.75		139:0.67|27:0.4
4	SusCD_model	PUL	2	GCA_003602825.1_CDS_2862	shell			GCF_027692575.1_CDS_1925		NZ_JAQEYP010000023.1	51107	51592	+	False	context	split	0.75		139:0.67|27:0.4
6	SusCD_model	PUL	1	GCF_000162555.1_CDS_1467	shell			GCF_027692575.1_CDS_3110		NZ_JAQEYP010000004.1	37478	38065	-	False	filtered	split	1.0		8:1.0|7:0.86|11:0.67
6	SusCD_model	PUL	1	GCA_000699685.1_CDS_3913	shell	SusD-like_3		GCF_027692575.1_CDS_3111		NZ_JAQEYP010000004.1	38430	39983	-	False	model	split	1.0		8:1.0|7:0.86|11:0.67
6	SusCD_model	PUL	2	GCA_000273195.1_CDS_4669	shell			GCF_027692575.1_CDS_2892		NZ_JAQEYP010000036.1	3985	4992	+	False	context	split	1.0		
6	SusCD_model	PUL	1	GCA_003602825.1_CDS_1148	shell	TonB_dep_Rec		GCF_027692575.1_CDS_3112		NZ_JAQEYP010000004.1	40000	43188	-	False	model	split	1.0		8:1.0|7:0.86|11:0.67
