system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6051	shell			GCF_901212435.1_CDS_3115		NZ_CAAKNR010000164.1	156761	157846	-	False	context	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCF_901212435.1_CDS_3116		NZ_CAAKNR010000164.1	157942	159564	-	False	model	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6053	shell	STN		GCF_901212435.1_CDS_3117		NZ_CAAKNR010000164.1	159576	162902	-	False	model	split	0.69		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_6054	shell			GCF_901212435.1_CDS_3118		NZ_CAAKNR010000164.1	163139	164209	+	False	filtered	split	0.69		
1	SusCD_model	PUL	3	GCA_034126185.1_CDS_1257	persistent			GCF_901212435.1_CDS_1947		NZ_CAAKNR010000118.1	32253	32933	-	False	context	split	0.69		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_901212435.1_CDS_1948		NZ_CAAKNR010000118.1	33070	35916	-	False	model	split	0.69		
1	SusCD_model	PUL	3	GCA_000436435.1_CDS_2727	shell			GCF_901212435.1_CDS_1949		NZ_CAAKNR010000118.1	35928	37241	-	False	filtered	split	0.69		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_1904	shell			GCF_901212435.1_CDS_2709		NZ_CAAKNR010000155.1	43767	46040	+	False	context	split	0.69		
1	SusCD_model	PUL	1	GCA_018366415.1_CDS_0774	shell	CarbopepD_reg_2		GCF_901212435.1_CDS_2710		NZ_CAAKNR010000155.1	46040	49213	+	False	model	split	0.69		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_1906	shell	SusD-like_3		GCF_901212435.1_CDS_2711		NZ_CAAKNR010000155.1	49230	50903	+	False	model	split	0.69		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_1907	persistent			GCF_901212435.1_CDS_2712		NZ_CAAKNR010000155.1	51084	52388	+	False	context	split	0.69		
1	SusCD_model	PUL	4	GCA_024791005.1_CDS_3249	shell			GCF_901212435.1_CDS_2450		NZ_CAAKNR010000147.1	57814	59661	-	False	context	split	0.69		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_901212435.1_CDS_2451		NZ_CAAKNR010000147.1	59707	61614	-	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_901212435.1_CDS_2452		NZ_CAAKNR010000147.1	61640	64888	-	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	4	GCA_024789885.1_CDS_3613	persistent			GCF_901212435.1_CDS_2453		NZ_CAAKNR010000147.1	65245	66039	+	False	filtered	split	0.69		68:0.5
3	SusCD_model	PUL	3	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_901212435.1_CDS_3598		NZ_CAAKNR010000181.1	163	3294	+	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	1	GCA_024787785.1_CDS_6905	persistent			GCF_901212435.1_CDS_3851		NZ_CAAKNR010000193.1	22421	23653	-	False	filtered	split	0.88		
3	SusCD_model	PUL	1	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_901212435.1_CDS_3852		NZ_CAAKNR010000193.1	23658	26495	-	False	model	split	0.88		
3	SusCD_model	PUL	1	GCA_000699685.1_CDS_0411	shell			GCF_901212435.1_CDS_3853		NZ_CAAKNR010000193.1	26566	26685	+	False	filtered	split	0.88		
3	SusCD_model	PUL	3	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_901212435.1_CDS_3599		NZ_CAAKNR010000181.1	3319	5400	+	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	3	GCA_000273195.1_CDS_2799	persistent			GCF_901212435.1_CDS_3600		NZ_CAAKNR010000181.1	5502	6188	-	False	context	split	0.88		12:0.5
4	SusCD_model	PUL	1	GCA_003602825.1_CDS_2862	shell			GCF_901212435.1_CDS_0574		NZ_CAAKNR010000037.1	47316	47801	-	False	context	split	0.75		139:0.67|27:0.4
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCF_901212435.1_CDS_0575		NZ_CAAKNR010000037.1	48046	49848	-	False	model	split	0.75		139:0.67|27:0.4
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCF_901212435.1_CDS_0576		NZ_CAAKNR010000037.1	49900	52986	-	False	model	split	0.75		139:0.67|27:0.4
4	SusCD_model	PUL	1	GCA_003474465.1_CDS_1470	shell			GCF_901212435.1_CDS_0577		NZ_CAAKNR010000037.1	53520	53936	+	False	filtered	split	0.75		139:0.67|27:0.4
6	SusCD_model	PUL	1	GCA_000273195.1_CDS_4668	shell	CarbopepD_reg_2		GCF_901212435.1_CDS_4254		NZ_CAAKNR010000211.1	40	792	+	True	model	split	0.71		
6	SusCD_model	PUL	2	GCA_000699685.1_CDS_3914	shell			GCF_901212435.1_CDS_0597		NZ_CAAKNR010000037.1	71628	72200	-	False	context	split	0.71		7:0.57|8:0.33|11:0.33
6	SusCD_model	PUL	2	GCA_000699685.1_CDS_3913	shell	SusD-like_3		GCF_901212435.1_CDS_0598		NZ_CAAKNR010000037.1	72429	73982	-	False	model	split	0.71		7:0.57|8:0.33|11:0.33
6	SusCD_model	PUL	2	GCA_003602825.1_CDS_1148	shell	TonB_dep_Rec		GCF_901212435.1_CDS_0599		NZ_CAAKNR010000037.1	73999	77097	-	False	model	split	0.71		7:0.57|8:0.33|11:0.33
6	SusCD_model	PUL	1	GCA_000436435.1_CDS_0015	persistent			GCF_901212435.1_CDS_4255		NZ_CAAKNR010000211.1	872	1459	+	False	context	split	0.71		
