system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_6053	shell	STN		GCF_028400825.1_CDS_0687		NZ_JAQNYK010000142.1	13	3084	+	False	model	split	0.62		
1	SusCD_model	PUL	3	GCA_034126185.1_CDS_1257	persistent			GCF_028400825.1_CDS_3823		NZ_JAQNYK010000049.1	20298	20978	-	False	context	split	0.62		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028400825.1_CDS_3824		NZ_JAQNYK010000049.1	21115	23961	-	False	model	split	0.62		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3514	shell			GCF_028400825.1_CDS_3825		NZ_JAQNYK010000049.1	23985	25343	-	False	context	split	0.62		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3513	shell			GCF_028400825.1_CDS_3826		NZ_JAQNYK010000049.1	25372	26625	-	False	filtered	split	0.62		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028400825.1_CDS_3827		NZ_JAQNYK010000049.1	26922	29768	-	False	model	split	0.62		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3511	shell			GCF_028400825.1_CDS_3828		NZ_JAQNYK010000049.1	29808	31208	-	False	context	split	0.62		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCF_028400825.1_CDS_0688		NZ_JAQNYK010000142.1	3096	4718	+	False	model	split	0.62		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3510	shell			GCF_028400825.1_CDS_3829		NZ_JAQNYK010000049.1	31218	32582	-	False	filtered	split	0.62		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_6051	shell			GCF_028400825.1_CDS_0689		NZ_JAQNYK010000142.1	4818	5903	+	False	context	split	0.62		
3	SusCD_model	PUL	3	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_028400825.1_CDS_2872		NZ_JAQNYK010000333.1	101	3232	+	False	model	split	0.62		12:0.5
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_4176	persistent			GCF_028400825.1_CDS_4599		NZ_JAQNYK010000006.1	21682	22689	+	False	filtered	split	0.62		
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_028400825.1_CDS_4600		NZ_JAQNYK010000006.1	22885	25767	+	False	model	split	0.62		
3	SusCD_model	PUL	2	GCA_024787785.1_CDS_6905	persistent			GCF_028400825.1_CDS_4601		NZ_JAQNYK010000006.1	25772	27004	+	False	filtered	split	0.62		
3	SusCD_model	PUL	3	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_028400825.1_CDS_2873		NZ_JAQNYK010000333.1	3257	5311	+	False	model	split	0.62		12:0.5
4	SusCD_model	PUL	3	GCA_024791665.1_CDS_6225	shell	SusD-like_3		GCF_028400825.1_CDS_3490		NZ_JAQNYK010000042.1	205	2034	+	False	model	split	0.75		27:0.4
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4501	shell			GCF_028400825.1_CDS_3491		NZ_JAQNYK010000042.1	2061	3146	+	False	context	split	0.75		27:0.4
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4504	shell			GCF_028400825.1_CDS_0475		NZ_JAQNYK010000012.1	3535	5259	-	False	context	split	0.75		27:0.4
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4503	shell	STN		GCF_028400825.1_CDS_0474		NZ_JAQNYK010000012.1	43	3477	-	False	model	split	0.75		27:0.4
9	SusCD_model	PUL	2	GCA_024788605.1_CDS_2257	persistent			GCF_028400825.1_CDS_0483		NZ_JAQNYK010000012.1	12808	13284	+	False	context	split	1.0		
9	SusCD_model	PUL	2	GCA_000273195.1_CDS_4513	shell	SusD-like_3		GCF_028400825.1_CDS_0484		NZ_JAQNYK010000012.1	13381	15030	-	False	model	split	1.0		
9	SusCD_model	PUL	2	GCA_000273195.1_CDS_4514	shell	Plug		GCF_028400825.1_CDS_0485		NZ_JAQNYK010000012.1	15045	17810	-	False	model	split	1.0		
9	SusCD_model	PUL	2	GCA_037454795.1_CDS_3519	shell	SusD-like_3		GCF_028400825.1_CDS_0486		NZ_JAQNYK010000012.1	17844	19640	-	False	model	split	1.0		
9	SusCD_model	PUL	1	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_028400825.1_CDS_2045		NZ_JAQNYK010000246.1	1828	3642	-	False	model	split	1.0		
9	SusCD_model	PUL	2	GCA_000273195.1_CDS_4516	shell	Plug		GCF_028400825.1_CDS_0487		NZ_JAQNYK010000012.1	19652	22828	-	False	model	split	1.0		
9	SusCD_model	PUL	2	GCA_000273195.1_CDS_4517	persistent			GCF_028400825.1_CDS_0488		NZ_JAQNYK010000012.1	23262	26369	+	False	filtered	split	1.0		
9	SusCD_model	PUL	1	GCA_000273195.1_CDS_0447	persistent			GCF_028400825.1_CDS_2044		NZ_JAQNYK010000246.1	315	1754	-	False	context	split	1.0		
9	SusCD_model	PUL	1	GCF_015551835.1_CDS_5144	persistent	STN		GCF_028400825.1_CDS_2046		NZ_JAQNYK010000246.1	3671	7060	-	False	model	split	1.0		
9	SusCD_model	PUL	1	GCA_024791665.1_CDS_2467	persistent			GCF_028400825.1_CDS_2047		NZ_JAQNYK010000246.1	7188	8216	-	False	context	split	1.0		
10	SusCD_model	PUL	2	GCA_008679815.1_CDS_4928	shell			GCF_028400825.1_CDS_0186		NZ_JAQNYK010000110.1	10613	11290	+	False	context	split	0.67		
10	SusCD_model	PUL	2	GCA_003435255.1_CDS_2501	shell			GCF_028400825.1_CDS_0183		NZ_JAQNYK010000110.1	4384	5574	+	False	filtered	split	0.67		
