system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3511	shell			GCA_019012785.1_CDS_0673		JAGIRQ010000079.1	26257	27120	+	False	context	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_019012785.1_CDS_0674		JAGIRQ010000079.1	27160	30006	+	False	model	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3513	shell			GCA_019012785.1_CDS_0675		JAGIRQ010000079.1	30304	31557	+	False	filtered	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3514	shell			GCA_019012785.1_CDS_0676		JAGIRQ010000079.1	31586	32944	+	False	context	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_019012785.1_CDS_0677		JAGIRQ010000079.1	32968	35814	+	False	model	split	0.62		
1	SusCD_model	PUL	2	GCA_034126185.1_CDS_1257	persistent			GCA_019012785.1_CDS_0678		JAGIRQ010000079.1	35951	36631	+	False	context	split	0.62		
1	SusCD_model	PUL	4	GCA_024789885.1_CDS_3613	persistent			GCA_019012785.1_CDS_1893		JAGIRQ010000023.1	56275	57069	-	False	filtered	split	0.62		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCA_019012785.1_CDS_1894		JAGIRQ010000023.1	57425	60673	+	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCA_019012785.1_CDS_1895		JAGIRQ010000023.1	60699	62606	+	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2838	shell			GCA_019012785.1_CDS_1896		JAGIRQ010000023.1	62625	64541	+	False	filtered	split	0.62		68:0.5
3	SusCD_model	PUL	4	GCA_024787785.1_CDS_6905	persistent			GCA_019012785.1_CDS_3902		JAGIRQ010000045.1	22551	23783	-	False	filtered	split	0.88		
3	SusCD_model	PUL	4	GCA_000273195.1_CDS_4177	persistent	Plug		GCA_019012785.1_CDS_3903		JAGIRQ010000045.1	23788	26625	-	False	model	split	0.88		
3	SusCD_model	PUL	4	GCA_000436435.1_CDS_1273	shell			GCA_019012785.1_CDS_3904		JAGIRQ010000045.1	26696	26836	+	False	context	split	0.88		
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4504	shell			GCA_019012785.1_CDS_2939		JAGIRQ010000120.1	57812	59536	+	False	context	split	0.75		27:0.4
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4503	shell	STN		GCA_019012785.1_CDS_2940		JAGIRQ010000120.1	59594	63094	+	False	model	split	0.75		27:0.4
4	SusCD_model	PUL	2	GCA_024791665.1_CDS_6225	shell	SusD-like_3		GCA_019012785.1_CDS_2941		JAGIRQ010000120.1	63118	64947	+	False	model	split	0.75		27:0.4
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4501	shell			GCA_019012785.1_CDS_2942		JAGIRQ010000120.1	64974	66059	+	False	context	split	0.75		27:0.4
6	SusCD_model	PUL	1	GCA_000273195.1_CDS_4669	shell			GCA_019012785.1_CDS_4936		JAGIRQ010000119.1	127315	128322	+	False	context	split	0.71		
6	SusCD_model	PUL	1	GCA_000273195.1_CDS_4668	shell	CarbopepD_reg_2		GCA_019012785.1_CDS_4937		JAGIRQ010000119.1	128322	130562	+	False	model	split	0.71		
6	SusCD_model	PUL	1	GCA_000436435.1_CDS_0015	persistent			GCA_019012785.1_CDS_4938		JAGIRQ010000119.1	130642	131229	+	False	context	split	0.71		
9	SusCD_model	PUL	1	GCA_024791665.1_CDS_2467	persistent			GCA_019012785.1_CDS_3300		JAGIRQ010000010.1	17249	18277	+	False	context	strict	0.33		
9	SusCD_model	PUL	1	GCF_015551835.1_CDS_5144	persistent	STN		GCA_019012785.1_CDS_3301		JAGIRQ010000010.1	18405	21794	+	False	model	strict	0.33		
9	SusCD_model	PUL	1	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCA_019012785.1_CDS_3302		JAGIRQ010000010.1	21823	23637	+	False	model	strict	0.33		
9	SusCD_model	PUL	1	GCA_000273195.1_CDS_0447	persistent			GCA_019012785.1_CDS_3303		JAGIRQ010000010.1	23711	25150	+	False	context	strict	0.33		
10	SusCD_model	PUL	3	GCA_000273195.1_CDS_0814	shell			GCA_019012785.1_CDS_2995		JAGIRQ010000072.1	1600	2739	-	False	context	split	1.0		3:0.88|24:0.8|5:0.57|75:0.5
