system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	2	GCA_034126185.1_CDS_1257	persistent			GCF_028401295.1_CDS_1013		NZ_JAQNZH010000017.1	24575	25255	-	False	context	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028401295.1_CDS_1014		NZ_JAQNZH010000017.1	25392	28238	-	False	model	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3514	shell			GCF_028401295.1_CDS_1015		NZ_JAQNZH010000017.1	28262	29620	-	False	context	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3513	shell			GCF_028401295.1_CDS_1016		NZ_JAQNZH010000017.1	29649	30902	-	False	filtered	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_028401295.1_CDS_1017		NZ_JAQNZH010000017.1	31199	34045	-	False	model	split	0.85		
1	SusCD_model	PUL	3	GCA_024789885.1_CDS_3613	persistent			GCF_028401295.1_CDS_3313		NZ_JAQNZH010000003.1	314327	315121	-	False	filtered	split	0.85		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_028401295.1_CDS_3314		NZ_JAQNZH010000003.1	315477	318725	+	False	model	split	0.85		68:0.5
1	SusCD_model	PUL	1	GCA_000699685.1_CDS_3905	persistent			GCF_028401295.1_CDS_4447		NZ_JAQNZH010000006.1	317671	318930	-	False	context	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|7:0.29
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_028401295.1_CDS_3315		NZ_JAQNZH010000003.1	318751	320658	+	False	model	split	0.85		68:0.5
1	SusCD_model	PUL	1	GCA_000436435.1_CDS_0291	shell	SusD-like		GCF_028401295.1_CDS_4448		NZ_JAQNZH010000006.1	319033	320487	-	False	model	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|7:0.29
1	SusCD_model	PUL	1	GCA_019013265.1_CDS_4636	shell	Plug		GCF_028401295.1_CDS_4449		NZ_JAQNZH010000006.1	320507	323530	-	False	model	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|7:0.29
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2838	shell			GCF_028401295.1_CDS_3316		NZ_JAQNZH010000003.1	320704	322593	+	False	filtered	split	0.85		68:0.5
1	SusCD_model	PUL	1	GCF_013361245.1_CDS_4393	shell			GCF_028401295.1_CDS_4450		NZ_JAQNZH010000006.1	324292	325464	-	False	context	split	0.85		21:0.8|29:0.8|161:0.67|6:0.57|76:0.5|102:0.5|110:0.5|8:0.33|7:0.29
1	SusCD_model	PUL	1	GCF_003472965.1_CDS_2648	shell	CarbopepD_reg_2		GCF_028401295.1_CDS_4451		NZ_JAQNZH010000006.1	325914	328949	+	False	model	split	0.85		21:0.8|29:0.8|6:0.57|102:0.5|110:0.5|8:0.33
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_5760	shell	SusD_RagB		GCF_028401295.1_CDS_4452		NZ_JAQNZH010000006.1	328969	330381	+	False	model	split	0.85		21:0.8|29:0.8|6:0.57|102:0.5|110:0.5|8:0.33
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_5761	shell			GCF_028401295.1_CDS_4453		NZ_JAQNZH010000006.1	330452	330673	-	False	context	split	0.85		21:0.8|29:0.8|6:0.57|102:0.5|110:0.5|8:0.33
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3511	shell			GCF_028401295.1_CDS_1018		NZ_JAQNZH010000017.1	34085	35485	-	False	context	split	0.85		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1904	shell			GCF_028401295.1_CDS_0337		NZ_JAQNZH010000012.1	38501	40774	+	False	context	split	0.85		
1	SusCD_model	PUL	4	GCA_018366415.1_CDS_0774	shell	CarbopepD_reg_2		GCF_028401295.1_CDS_0338		NZ_JAQNZH010000012.1	40795	43947	+	False	model	split	0.85		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1906	shell	SusD-like_3		GCF_028401295.1_CDS_0339		NZ_JAQNZH010000012.1	43964	45637	+	False	model	split	0.85		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_1907	persistent			GCF_028401295.1_CDS_0340		NZ_JAQNZH010000012.1	45818	47122	+	False	context	split	0.85		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_6051	shell			GCF_028401295.1_CDS_2038		NZ_JAQNZH010000022.1	64807	65892	-	False	context	split	0.85		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_6052	shell	SusD-like_2		GCF_028401295.1_CDS_2039		NZ_JAQNZH010000022.1	65992	67614	-	False	model	split	0.85		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_6053	shell	STN		GCF_028401295.1_CDS_2040		NZ_JAQNZH010000022.1	67626	70952	-	False	model	split	0.85		
