system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	1	GCA_034126185.1_CDS_1257	persistent			GCA_037265845.1_CDS_2211		JAYBHR010000015.1	28498	29178	-	False	context	split	0.46		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_037265845.1_CDS_2212		JAYBHR010000015.1	29315	32161	-	False	model	split	0.46		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3514	shell			GCA_037265845.1_CDS_2213		JAYBHR010000015.1	32185	33543	-	False	context	split	0.46		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3513	shell			GCA_037265845.1_CDS_2214		JAYBHR010000015.1	33572	34825	-	False	filtered	split	0.46		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCA_037265845.1_CDS_2215		JAYBHR010000015.1	35122	37968	-	False	model	split	0.46		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_3511	shell			GCA_037265845.1_CDS_2216		JAYBHR010000015.1	38008	39402	-	False	context	split	0.46		
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_2799	persistent			GCA_037265845.1_CDS_2690		JAYBHR010000020.1	110308	110994	+	False	context	split	0.88		12:0.5
3	SusCD_model	PUL	2	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCA_037265845.1_CDS_2691		JAYBHR010000020.1	111096	113177	-	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	2	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCA_037265845.1_CDS_2692		JAYBHR010000020.1	113202	116333	-	False	model	split	0.88		12:0.5
3	SusCD_model	PUL	4	GCA_024787785.1_CDS_6905	persistent			GCA_037265845.1_CDS_0146		JAYBHR010000001.1	236162	237394	-	False	filtered	split	0.88		
3	SusCD_model	PUL	4	GCA_000273195.1_CDS_4177	persistent	Plug		GCA_037265845.1_CDS_0147		JAYBHR010000001.1	237399	240236	-	False	model	split	0.88		
3	SusCD_model	PUL	4	GCA_000699685.1_CDS_0411	shell			GCA_037265845.1_CDS_0148		JAYBHR010000001.1	240307	240426	+	False	filtered	split	0.88		
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4969	persistent			GCA_037265845.1_CDS_4097		JAYBHR010000051.1	14201	15103	-	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4968	persistent	SusD-like_3		GCA_037265845.1_CDS_4098		JAYBHR010000051.1	15133	16929	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4967	persistent	Plug		GCA_037265845.1_CDS_4099		JAYBHR010000051.1	16955	20038	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4966	persistent	SusD-like_3		GCA_037265845.1_CDS_4100		JAYBHR010000051.1	20061	21947	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4965	persistent	Plug		GCA_037265845.1_CDS_4101		JAYBHR010000051.1	21968	25147	-	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_024789885.1_CDS_2079	persistent			GCA_037265845.1_CDS_4102		JAYBHR010000051.1	25288	26274	-	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	3	GCA_003602825.1_CDS_2862	shell			GCA_037265845.1_CDS_1143		JAYBHR010000006.1	47316	47801	-	False	context	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCA_037265845.1_CDS_1144		JAYBHR010000006.1	48046	49848	-	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCA_037265845.1_CDS_1145		JAYBHR010000006.1	49900	52986	-	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_003474465.1_CDS_1470	shell			GCA_037265845.1_CDS_1146		JAYBHR010000006.1	53520	53936	+	False	filtered	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_4504	shell			GCA_037265845.1_CDS_2908		JAYBHR010000023.1	57841	59565	+	False	context	split	1.0		27:0.8
