system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	2	GCA_034126185.1_CDS_1257	persistent			GCF_040092585.1_CDS_4629		NZ_JBBNLG010000008.1	110933	111613	-	False	context	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_040092585.1_CDS_4630		NZ_JBBNLG010000008.1	111750	114596	-	False	model	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3514	shell			GCF_040092585.1_CDS_4631		NZ_JBBNLG010000008.1	114620	115978	-	False	context	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3513	shell			GCF_040092585.1_CDS_4632		NZ_JBBNLG010000008.1	116007	117260	-	False	filtered	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3512	persistent	CarbopepD_reg_2		GCF_040092585.1_CDS_4633		NZ_JBBNLG010000008.1	117558	120404	-	False	model	split	0.62		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_3511	shell			GCF_040092585.1_CDS_4634		NZ_JBBNLG010000008.1	120444	121838	-	False	context	split	0.62		
1	SusCD_model	PUL	3	GCA_024791005.1_CDS_3249	shell			GCF_040092585.1_CDS_3150		NZ_JBBNLG010000003.1	58184	60058	-	False	context	split	0.62		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_040092585.1_CDS_3151		NZ_JBBNLG010000003.1	60077	61984	-	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCF_040092585.1_CDS_3152		NZ_JBBNLG010000003.1	62010	65258	-	False	model	split	0.62		68:0.5
1	SusCD_model	PUL	3	GCA_024789885.1_CDS_3613	persistent			GCF_040092585.1_CDS_3153		NZ_JBBNLG010000003.1	65614	66408	+	False	filtered	split	0.62		68:0.5
3	SusCD_model	PUL	2	GCA_024787785.1_CDS_6905	persistent			GCF_040092585.1_CDS_4066		NZ_JBBNLG010000005.1	146950	148182	-	False	filtered	split	0.88		
3	SusCD_model	PUL	2	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_040092585.1_CDS_4067		NZ_JBBNLG010000005.1	148187	151024	-	False	model	split	0.88		
3	SusCD_model	PUL	2	GCA_000436435.1_CDS_1273	shell			GCF_040092585.1_CDS_4068		NZ_JBBNLG010000005.1	151095	151235	+	False	context	split	0.88		
4	SusCD_model	PUL	2	GCA_024789885.1_CDS_2079	persistent			GCF_040092585.1_CDS_1516		NZ_JBBNLG010000001.1	351316	352305	+	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4965	persistent	Plug		GCF_040092585.1_CDS_1517		NZ_JBBNLG010000001.1	352446	355625	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4966	persistent	SusD-like_3		GCF_040092585.1_CDS_1518		NZ_JBBNLG010000001.1	355646	357532	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4967	persistent	Plug		GCF_040092585.1_CDS_1519		NZ_JBBNLG010000001.1	357555	360638	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4968	persistent	SusD-like_3		GCF_040092585.1_CDS_1520		NZ_JBBNLG010000001.1	360664	362460	+	False	model	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	2	GCA_000273195.1_CDS_4969	persistent			GCF_040092585.1_CDS_1521		NZ_JBBNLG010000001.1	362490	363392	+	False	context	split	1.0		26:0.8|40:0.8
4	SusCD_model	PUL	1	GCA_023634045.1_CDS_0610	shell			GCF_040092585.1_CDS_1730		NZ_JBBNLG010000021.1	75385	80283	-	False	filtered	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4501	shell			GCF_040092585.1_CDS_0921		NZ_JBBNLG010000016.1	76603	77688	-	False	context	split	1.0		27:0.8
4	SusCD_model	PUL	3	GCA_024791665.1_CDS_6225	shell	SusD-like_3		GCF_040092585.1_CDS_0922		NZ_JBBNLG010000016.1	77715	79544	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4503	shell	STN		GCF_040092585.1_CDS_0923		NZ_JBBNLG010000016.1	79568	83068	-	False	model	split	1.0		27:0.8
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_5789	shell	SusD-like_3		GCF_040092585.1_CDS_1731		NZ_JBBNLG010000021.1	80664	82502	-	False	model	split	1.0		27:0.8|139:0.67
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_5788	shell	CarbopepD_reg_2		GCF_040092585.1_CDS_1732		NZ_JBBNLG010000021.1	82518	85604	-	False	model	split	1.0		27:0.8|139:0.67
