system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	3	GCA_034126185.1_CDS_1257	persistent			GCA_023418155.1_CDS_2282		JAFAAH010000118.1	100836	101516	+	False	context	split	0.69		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_1907	persistent			GCA_023418155.1_CDS_0896		JAFAAH010000033.1	42604	43908	-	False	context	split	0.69		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_1906	shell	SusD-like_3		GCA_023418155.1_CDS_0897		JAFAAH010000033.1	44089	45762	-	False	model	split	0.69		
1	SusCD_model	PUL	5	GCA_018366415.1_CDS_0774	shell	CarbopepD_reg_2		GCA_023418155.1_CDS_0898		JAFAAH010000033.1	45779	48952	-	False	model	split	0.69		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_1904	shell			GCA_023418155.1_CDS_0899		JAFAAH010000033.1	48952	51225	-	False	context	split	0.69		
1	SusCD_model	PUL	4	GCA_024789885.1_CDS_3613	persistent			GCA_023418155.1_CDS_0108		JAFAAH010000024.1	85149	85943	-	False	filtered	split	0.69		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2836	persistent	CarbopepD_reg_2		GCA_023418155.1_CDS_0109		JAFAAH010000024.1	86299	89547	+	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCA_023418155.1_CDS_0110		JAFAAH010000024.1	89573	91480	+	False	model	split	0.69		68:0.5
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_3511	shell			GCA_023418155.1_CDS_2277		JAFAAH010000118.1	90605	92005	+	False	context	split	0.69		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_2838	shell			GCA_023418155.1_CDS_0111		JAFAAH010000024.1	91499	93415	+	False	filtered	split	0.69		68:0.5
