system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	18	GCA_000436435.1_CDS_2762	shell	STN		GCA_026719665.1_CDS_4803		JAPPUH010000007.1	105	1568	-	True	model	split	0.85		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_4380	persistent			GCA_026719665.1_CDS_0640		JAPPUH010000014.1	107320	107751	+	False	context	split	0.85		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_4379	persistent	STP		GCA_026719665.1_CDS_0641		JAPPUH010000014.1	107776	108528	+	True	model	split	0.85		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_4379	persistent	STP		GCA_026719665.1_CDS_0642		JAPPUH010000014.1	108558	109547	+	True	model	split	0.85		
1	SusCD_model	PUL	1	GCA_024792605.1_CDS_6227	persistent			GCA_026719665.1_CDS_0643		JAPPUH010000014.1	109544	110122	+	False	context	split	0.85		
1	SusCD_model	PUL	1	GCA_000273195.1_CDS_4377	persistent	STP		GCA_026719665.1_CDS_0644		JAPPUH010000014.1	110119	111420	+	False	model	split	0.85		
1	SusCD_model	PUL	1	GCA_022739415.1_CDS_1446	persistent	TF		GCA_026719665.1_CDS_0645		JAPPUH010000014.1	111441	111698	+	True	model	split	0.85		
1	SusCD_model	PUL	1	GCA_022713605.1_CDS_1662	persistent			GCA_026719665.1_CDS_0646		JAPPUH010000014.1	111802	114363	-	False	filtered	split	0.85		
1	SusCD_model	PUL	2	GCA_000436435.1_CDS_1338	shell			GCA_026719665.1_CDS_1277		JAPPUH010000001.1	121590	123287	-	False	context	split	0.85		
1	SusCD_model	PUL	2	GCA_000436435.1_CDS_1337	shell	SusD-like_3		GCA_026719665.1_CDS_1278		JAPPUH010000001.1	123307	124941	-	False	model	split	0.85		
1	SusCD_model	PUL	2	GCA_000436435.1_CDS_1336	shell	Plug		GCA_026719665.1_CDS_1279		JAPPUH010000001.1	124954	127377	-	False	model	split	0.85		
1	SusCD_model	PUL	17	GCA_034149225.1_CDS_3441	persistent			GCA_026719665.1_CDS_0755		JAPPUH010000015.1	126208	127275	-	False	filtered	split	0.85		
1	SusCD_model	PUL	17	GCA_000273195.1_CDS_2564	persistent	STP		GCA_026719665.1_CDS_0756		JAPPUH010000015.1	127349	128860	-	False	model	split	0.85		
1	SusCD_model	PUL	2	GCA_000436435.1_CDS_1336	shell	Plug		GCA_026719665.1_CDS_1280		JAPPUH010000001.1	127467	128102	-	True	model	split	0.85		
1	SusCD_model	PUL	2	GCA_000436435.1_CDS_1335	shell			GCA_026719665.1_CDS_1281		JAPPUH010000001.1	128271	129458	-	False	context	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_4233	persistent	TF		GCA_026719665.1_CDS_1282		JAPPUH010000001.1	129567	130712	-	False	model	split	0.85		
1	SusCD_model	PUL	2	GCA_963586305.1_CDS_0705	shell			GCA_026719665.1_CDS_1283		JAPPUH010000001.1	130946	131443	+	False	context	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_4231	shell	TF		GCA_026719665.1_CDS_1284		JAPPUH010000001.1	131525	132793	+	False	model	split	0.85		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_4230	persistent			GCA_026719665.1_CDS_1285		JAPPUH010000001.1	132897	134438	+	False	context	split	0.85		
1	SusCD_model	PUL	2	GCA_000436435.1_CDS_1330	shell			GCA_026719665.1_CDS_1286		JAPPUH010000001.1	134450	135064	+	False	context	split	0.85		
