system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0438	persistent			GCA_034123825.1_CDS_2019		JAWYCG010000026.1	119309	120478	+	False	context	split	0.78		
2	SusCD_model	PUL	1	GCA_026719665.1_CDS_1748	persistent	STP		GCA_034123825.1_CDS_2020		JAWYCG010000026.1	120630	121568	-	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_958450655.1_CDS_2573	persistent	TF		GCA_034123825.1_CDS_2021		JAWYCG010000026.1	121722	126041	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0441	persistent	STP		GCA_034123825.1_CDS_2022		JAWYCG010000026.1	126076	126804	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_024790715.1_CDS_5995	persistent			GCA_034123825.1_CDS_2023		JAWYCG010000026.1	126840	128294	+	False	context	split	0.78		
2	SusCD_model	PUL	1	GCF_000154125.1_CDS_4623	persistent	STP		GCA_034123825.1_CDS_2024		JAWYCG010000026.1	128394	128981	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_024791005.1_CDS_5653	shell			GCA_034123825.1_CDS_3525		JAWYCG010000049.1	128484	130013	+	False	context	split	0.78		
2	SusCD_model	PUL	1	GCA_024791665.1_CDS_2467	persistent	STP		GCA_034123825.1_CDS_2025		JAWYCG010000026.1	129059	130087	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_022718855.1_CDS_0233	shell	STP		GCA_034123825.1_CDS_3526		JAWYCG010000049.1	130186	131688	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCF_015551835.1_CDS_5144	persistent	STN		GCA_034123825.1_CDS_2026		JAWYCG010000026.1	130215	133604	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_0700	shell	TF		GCA_034123825.1_CDS_3527		JAWYCG010000049.1	131685	132530	-	False	model	split	0.78		
