system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_0030	persistent			GCA_024791665.1_CDS_1853		JANUMQ010000001.1	1572302	1574077	-	False	context	split	0.86		
1	SusCD_model	PUL	4	GCA_024790825.1_CDS_3791	persistent	TF		GCA_024791665.1_CDS_1854		JANUMQ010000001.1	1574146	1575042	-	False	model	split	0.86		
1	SusCD_model	PUL	4	GCF_028561695.1_CDS_1401	persistent			GCA_024791665.1_CDS_1855		JANUMQ010000001.1	1575321	1575875	-	False	context	split	0.86		
1	SusCD_model	PUL	5	GCA_003602825.1_CDS_4988	persistent			GCA_024791665.1_CDS_1857		JANUMQ010000001.1	1576592	1577284	-	True	context	split	0.86		
1	SusCD_model	PUL	5	GCA_003526655.1_CDS_4023	persistent	STP		GCA_024791665.1_CDS_1858		JANUMQ010000001.1	1577485	1579086	-	False	model	split	0.86		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_0037	persistent			GCA_024791665.1_CDS_1859		JANUMQ010000001.1	1579585	1580112	-	False	context	split	0.86		
1	SusCD_model	PUL	5	GCF_000157055.1_CDS_1742	persistent	TF		GCA_024791665.1_CDS_1860		JANUMQ010000001.1	1580279	1580629	+	False	model	split	0.86		
1	SusCD_model	PUL	5	GCA_003435255.1_CDS_5349	persistent			GCA_024791665.1_CDS_1861		JANUMQ010000001.1	1580659	1580781	+	True	context	split	0.86		
1	SusCD_model	PUL	5	GCA_003435255.1_CDS_5349	persistent			GCA_024791665.1_CDS_1862		JANUMQ010000001.1	1580738	1581103	+	False	context	split	0.86		
1	SusCD_model	PUL	5	GCA_024789005.1_CDS_6170	shell	STP		GCA_024791665.1_CDS_1863		JANUMQ010000001.1	1581113	1581793	+	False	model	split	0.86		
1	SusCD_model	PUL	5	GCF_000157055.1_CDS_1755	shell			GCA_024791665.1_CDS_1864		JANUMQ010000001.1	1581855	1582376	+	False	context	split	0.86		
1	SusCD_model	PUL	6	GCA_024791665.1_CDS_2836	persistent			GCA_024791665.1_CDS_2836		JANUMQ010000001.1	2373195	2373452	-	False	context	split	0.86		
1	SusCD_model	PUL	6	GCA_000436435.1_CDS_0054	persistent	STP		GCA_024791665.1_CDS_2837		JANUMQ010000001.1	2373528	2374079	-	False	model	split	0.86		
1	SusCD_model	PUL	6	GCA_041330365.1_CDS_0269	persistent			GCA_024791665.1_CDS_2838		JANUMQ010000001.1	2374259	2377378	-	False	context	split	0.86		
1	SusCD_model	PUL	7	GCA_000273195.1_CDS_0674	persistent			GCA_024791665.1_CDS_2840		JANUMQ010000001.1	2378850	2379059	-	True	context	split	0.86		
1	SusCD_model	PUL	7	GCA_014871305.1_CDS_1948	persistent	TF		GCA_024791665.1_CDS_2841		JANUMQ010000001.1	2379152	2381545	-	True	model	split	0.86		
1	SusCD_model	PUL	7	GCA_014871305.1_CDS_1948	persistent	TF		GCA_024791665.1_CDS_2842		JANUMQ010000001.1	2381484	2383550	-	True	model	split	0.86		
1	SusCD_model	PUL	7	GCA_026719665.1_CDS_2246	persistent			GCA_024791665.1_CDS_2843		JANUMQ010000001.1	2383715	2386009	-	False	filtered	split	0.86		
1	SusCD_model	PUL	8	GCF_028400995.1_CDS_5531	shell			GCA_024791665.1_CDS_3007		JANUMQ010000001.1	2546027	2546272	-	True	context	split	0.86		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_0810	shell	SusD-like_2		GCA_024791665.1_CDS_3008		JANUMQ010000001.1	2546305	2547882	-	False	model	split	0.86		
1	SusCD_model	PUL	8	GCA_000436435.1_CDS_2762	shell	STN		GCA_024791665.1_CDS_3009		JANUMQ010000001.1	2547901	2548395	-	False	model	split	0.86		
1	SusCD_model	PUL	8	GCA_000436435.1_CDS_2762	shell	STN		GCA_024791665.1_CDS_3010		JANUMQ010000001.1	2548418	2550106	-	True	model	split	0.86		
1	SusCD_model	PUL	8	GCA_000436435.1_CDS_2762	shell	STN		GCA_024791665.1_CDS_3011		JANUMQ010000001.1	2550149	2551228	-	True	model	split	0.86		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_6257	shell			GCA_024791665.1_CDS_3012		JANUMQ010000001.1	2551606	2551920	+	True	context	split	0.86		
