system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0447	persistent			GCF_040913185.1_CDS_0089		NZ_JBDFVH010000001.1	101218	102630	-	False	context	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_040913185.1_CDS_0090		NZ_JBDFVH010000001.1	102731	104545	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCF_015551835.1_CDS_5144	persistent	STN		GCF_040913185.1_CDS_0091		NZ_JBDFVH010000001.1	104574	106118	-	True	model	split	0.84		
2	SusCD_model	PUL	1	GCA_024791665.1_CDS_2467	persistent	STP		GCF_040913185.1_CDS_0092		NZ_JBDFVH010000001.1	108096	109124	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCF_000154125.1_CDS_4623	persistent	STP		GCF_040913185.1_CDS_0093		NZ_JBDFVH010000001.1	109202	109789	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_024790715.1_CDS_5995	persistent			GCF_040913185.1_CDS_0094		NZ_JBDFVH010000001.1	109889	111343	-	False	context	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0441	persistent	STP		GCF_040913185.1_CDS_0095		NZ_JBDFVH010000001.1	111379	112107	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_958450655.1_CDS_2573	persistent	TF		GCF_040913185.1_CDS_0096		NZ_JBDFVH010000001.1	112142	116461	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_026719665.1_CDS_1748	persistent	STP		GCF_040913185.1_CDS_0097		NZ_JBDFVH010000001.1	116615	117553	+	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0438	persistent			GCF_040913185.1_CDS_0098		NZ_JBDFVH010000001.1	117751	118920	-	False	context	split	0.84		
2	SusCD_model	PUL	7	GCA_024791005.1_CDS_5653	shell			GCF_040913185.1_CDS_3902		NZ_JBDFVH010000069.1	13136	14665	+	False	context	split	0.84		
2	SusCD_model	PUL	7	GCA_022718855.1_CDS_0233	shell	STP		GCF_040913185.1_CDS_3903		NZ_JBDFVH010000069.1	14838	16340	+	False	model	split	0.84		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_0700	shell	TF		GCF_040913185.1_CDS_3904		NZ_JBDFVH010000069.1	16337	17182	-	False	model	split	0.84		
2	SusCD_model	PUL	7	GCF_022716715.1_CDS_3068	shell	GH43		GCF_040913185.1_CDS_3905		NZ_JBDFVH010000069.1	17397	21596	-	False	model	split	0.84		
2	SusCD_model	PUL	7	GCF_023668595.1_CDS_0410	shell			GCF_040913185.1_CDS_3906		NZ_JBDFVH010000069.1	21928	24627	-	False	context	split	0.84		
2	SusCD_model	PUL	7	GCA_021204065.1_CDS_0378	shell	STP		GCF_040913185.1_CDS_3907		NZ_JBDFVH010000069.1	24847	27279	+	False	model	split	0.84		
2	SusCD_model	PUL	7	GCA_003602825.1_CDS_5152	shell			GCF_040913185.1_CDS_3908		NZ_JBDFVH010000069.1	27394	27924	+	False	context	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_1723	persistent			GCF_040913185.1_CDS_0484		NZ_JBDFVH010000004.1	34699	36627	+	False	context	split	0.84		
2	SusCD_model	PUL	2	GCF_028561695.1_CDS_2345	persistent	TF		GCF_040913185.1_CDS_0485		NZ_JBDFVH010000004.1	36671	40747	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_1721	persistent			GCF_040913185.1_CDS_0486		NZ_JBDFVH010000004.1	40862	41236	+	False	context	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_1720	persistent	STP		GCF_040913185.1_CDS_0487		NZ_JBDFVH010000004.1	41474	42004	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCF_040913185.1_CDS_0488		NZ_JBDFVH010000004.1	42054	45302	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCF_040913185.1_CDS_0489		NZ_JBDFVH010000004.1	45336	47135	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_1717	persistent			GCF_040913185.1_CDS_0490		NZ_JBDFVH010000004.1	47172	48365	+	False	context	split	0.84		
4	SusCD_model	PUL	4	GCA_000699685.1_CDS_4199	shell			GCF_040913185.1_CDS_4107		NZ_JBDFVH010000080.1	11746	11895	-	False	filtered	split	0.79		
