system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0447	persistent			GCF_028400745.1_CDS_0607		NZ_JAQNYF010000013.1	123056	124495	-	False	context	split	0.97		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_028400745.1_CDS_0608		NZ_JAQNYF010000013.1	124569	126383	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCF_015551835.1_CDS_5144	persistent	STN		GCF_028400745.1_CDS_0609		NZ_JAQNYF010000013.1	126412	129801	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_024791665.1_CDS_2467	persistent	STP		GCF_028400745.1_CDS_0610		NZ_JAQNYF010000013.1	129929	130957	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCF_000154125.1_CDS_4623	persistent	STP		GCF_028400745.1_CDS_0611		NZ_JAQNYF010000013.1	131035	131622	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_024790715.1_CDS_5995	persistent			GCF_028400745.1_CDS_0612		NZ_JAQNYF010000013.1	131722	133158	-	False	context	split	0.97		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0441	persistent	STP		GCF_028400745.1_CDS_0613		NZ_JAQNYF010000013.1	133217	133945	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_958450655.1_CDS_2573	persistent	TF		GCF_028400745.1_CDS_0614		NZ_JAQNYF010000013.1	133980	138299	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_026719665.1_CDS_1748	persistent	STP		GCF_028400745.1_CDS_0615		NZ_JAQNYF010000013.1	138453	139391	+	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0438	persistent			GCF_028400745.1_CDS_0616		NZ_JAQNYF010000013.1	139557	140726	-	False	context	split	0.97		
2	SusCD_model	PUL	1	GCA_024791005.1_CDS_5653	shell			GCF_028400745.1_CDS_1736		NZ_JAQNYF010000020.1	20233	21762	+	False	context	split	0.97		
2	SusCD_model	PUL	1	GCA_022718855.1_CDS_0233	shell	STP		GCF_028400745.1_CDS_1737		NZ_JAQNYF010000020.1	21935	23437	+	False	model	split	0.97		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0700	shell	TF		GCF_028400745.1_CDS_1738		NZ_JAQNYF010000020.1	23434	24279	-	False	model	split	0.97		
2	SusCD_model	PUL	1	GCF_022716715.1_CDS_3068	shell	GH43		GCF_028400745.1_CDS_1739		NZ_JAQNYF010000020.1	24494	28693	-	False	model	split	0.97		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_1723	persistent			GCF_028400745.1_CDS_4836		NZ_JAQNYF010000007.1	260497	262425	+	False	context	split	0.97		
2	SusCD_model	PUL	7	GCF_028561695.1_CDS_2345	persistent	TF		GCF_028400745.1_CDS_4837		NZ_JAQNYF010000007.1	262469	266545	+	False	model	split	0.97		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_1721	persistent			GCF_028400745.1_CDS_4838		NZ_JAQNYF010000007.1	266660	267034	+	False	context	split	0.97		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_1720	persistent	STP		GCF_028400745.1_CDS_4839		NZ_JAQNYF010000007.1	267272	267802	+	False	model	split	0.97		
2	SusCD_model	PUL	7	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCF_028400745.1_CDS_4840		NZ_JAQNYF010000007.1	267852	271100	+	False	model	split	0.97		
2	SusCD_model	PUL	7	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCF_028400745.1_CDS_4841		NZ_JAQNYF010000007.1	271134	272930	+	False	model	split	0.97		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_1717	persistent			GCF_028400745.1_CDS_4842		NZ_JAQNYF010000007.1	272967	274160	+	False	context	split	0.97		
