system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	5	GCA_024791005.1_CDS_5653	shell			GCA_949015225.1_CDS_2359		CARLLB010000013.1	114007	115536	+	False	context	split	0.84		
2	SusCD_model	PUL	5	GCA_022718855.1_CDS_0233	shell	STP		GCA_949015225.1_CDS_2360		CARLLB010000013.1	115709	117211	+	False	model	split	0.84		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_0700	shell	TF		GCA_949015225.1_CDS_2361		CARLLB010000013.1	117208	118053	-	False	model	split	0.84		
2	SusCD_model	PUL	5	GCF_022716715.1_CDS_3068	shell	GH43		GCA_949015225.1_CDS_2362		CARLLB010000013.1	118268	122467	-	False	model	split	0.84		
2	SusCD_model	PUL	5	GCF_023668595.1_CDS_0410	shell			GCA_949015225.1_CDS_2363		CARLLB010000013.1	122670	125369	-	False	context	split	0.84		
2	SusCD_model	PUL	5	GCA_021204065.1_CDS_0378	shell	STP		GCA_949015225.1_CDS_2364		CARLLB010000013.1	125586	128018	+	False	model	split	0.84		
2	SusCD_model	PUL	5	GCA_000436435.1_CDS_2244	shell			GCA_949015225.1_CDS_2365		CARLLB010000013.1	128512	129402	-	False	filtered	split	0.84		
2	SusCD_model	PUL	4	GCA_000273195.1_CDS_1723	persistent			GCA_949015225.1_CDS_3573		CARLLB010000025.1	17591	19519	+	False	context	split	0.84		
2	SusCD_model	PUL	4	GCF_028561695.1_CDS_2345	persistent	TF		GCA_949015225.1_CDS_3574		CARLLB010000025.1	19564	23640	+	False	model	split	0.84		
2	SusCD_model	PUL	4	GCA_000273195.1_CDS_1721	persistent			GCA_949015225.1_CDS_3575		CARLLB010000025.1	23755	24129	+	False	context	split	0.84		
2	SusCD_model	PUL	4	GCA_000273195.1_CDS_1720	persistent	STP		GCA_949015225.1_CDS_3576		CARLLB010000025.1	24367	24897	+	False	model	split	0.84		
2	SusCD_model	PUL	4	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCA_949015225.1_CDS_3577		CARLLB010000025.1	24947	28195	+	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0447	persistent			GCA_949015225.1_CDS_0543		CARLLB010000002.1	263544	264983	-	False	context	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCA_949015225.1_CDS_0544		CARLLB010000002.1	265057	266871	-	False	model	split	0.84		
