system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1717	persistent			GCF_040913205.1_CDS_1793		NZ_JBDFVF010000010.1	119189	120382	-	False	context	split	0.84		
2	SusCD_model	PUL	1	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCF_040913205.1_CDS_1794		NZ_JBDFVF010000010.1	120419	122218	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCF_040913205.1_CDS_1795		NZ_JBDFVF010000010.1	122252	125500	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1720	persistent	STP		GCF_040913205.1_CDS_1796		NZ_JBDFVF010000010.1	125550	126080	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1721	persistent			GCF_040913205.1_CDS_1797		NZ_JBDFVF010000010.1	126318	126692	-	False	context	split	0.84		
2	SusCD_model	PUL	1	GCF_028561695.1_CDS_2345	persistent	TF		GCF_040913205.1_CDS_1798		NZ_JBDFVF010000010.1	126807	130883	-	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1723	persistent			GCF_040913205.1_CDS_1799		NZ_JBDFVF010000010.1	130927	132855	-	False	context	split	0.84		
2	SusCD_model	PUL	6	GCA_003602825.1_CDS_5152	shell			GCF_040913205.1_CDS_1475		NZ_JBDFVF010000008.1	33379	33909	-	False	context	split	0.84		
2	SusCD_model	PUL	6	GCA_021204065.1_CDS_0378	shell	STP		GCF_040913205.1_CDS_1476		NZ_JBDFVF010000008.1	34024	36456	-	False	model	split	0.84		
2	SusCD_model	PUL	6	GCF_023668595.1_CDS_0410	shell			GCF_040913205.1_CDS_1477		NZ_JBDFVF010000008.1	36676	39375	+	False	context	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0438	persistent			GCF_040913205.1_CDS_0307		NZ_JBDFVF010000001.1	366994	368163	+	False	context	split	0.84		
2	SusCD_model	PUL	2	GCA_026719665.1_CDS_1748	persistent	STP		GCF_040913205.1_CDS_0308		NZ_JBDFVF010000001.1	368361	369299	-	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_958450655.1_CDS_2573	persistent	TF		GCF_040913205.1_CDS_0309		NZ_JBDFVF010000001.1	369453	373772	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0441	persistent	STP		GCF_040913205.1_CDS_0310		NZ_JBDFVF010000001.1	373807	374535	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_024790715.1_CDS_5995	persistent			GCF_040913205.1_CDS_0311		NZ_JBDFVF010000001.1	374571	376025	+	False	context	split	0.84		
2	SusCD_model	PUL	2	GCF_000154125.1_CDS_4623	persistent	STP		GCF_040913205.1_CDS_0312		NZ_JBDFVF010000001.1	376125	376712	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_024791665.1_CDS_2467	persistent	STP		GCF_040913205.1_CDS_0313		NZ_JBDFVF010000001.1	376790	377818	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCF_015551835.1_CDS_5144	persistent	STN		GCF_040913205.1_CDS_0314		NZ_JBDFVF010000001.1	377946	381335	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_040913205.1_CDS_0315		NZ_JBDFVF010000001.1	381364	383178	+	False	model	split	0.84		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0447	persistent			GCF_040913205.1_CDS_0316		NZ_JBDFVF010000001.1	383279	384691	+	False	context	split	0.84		
2	SusCD_model	PUL	6	GCF_022716715.1_CDS_3068	shell	GH43		GCF_040913205.1_CDS_1478		NZ_JBDFVF010000008.1	39707	43906	+	False	model	split	0.84		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0700	shell	TF		GCF_040913205.1_CDS_1479		NZ_JBDFVF010000008.1	44121	44966	+	False	model	split	0.84		
2	SusCD_model	PUL	6	GCA_022718855.1_CDS_0233	shell	STP		GCF_040913205.1_CDS_1480		NZ_JBDFVF010000008.1	44963	46465	-	False	model	split	0.84		
2	SusCD_model	PUL	6	GCA_024791005.1_CDS_5653	shell			GCF_040913205.1_CDS_1481		NZ_JBDFVF010000008.1	46638	48167	-	False	context	split	0.84		
4	SusCD_model	PUL	5	GCF_000157055.1_CDS_1527	shell			GCF_040913205.1_CDS_1176		NZ_JBDFVF010000005.1	221793	222530	-	False	context	split	0.79		
4	SusCD_model	PUL	5	GCA_024792605.1_CDS_7044	shell	TF		GCF_040913205.1_CDS_1177		NZ_JBDFVF010000005.1	222557	225160	-	False	model	split	0.79		
4	SusCD_model	PUL	5	GCA_000699685.1_CDS_4199	shell			GCF_040913205.1_CDS_1178		NZ_JBDFVF010000005.1	225960	226109	-	False	filtered	split	0.79		
13	SusCD_model	PUL	2	GCA_000699685.1_CDS_1272	shell			GCF_040913205.1_CDS_4004		NZ_JBDFVF010000036.1	41655	42107	-	False	context	split	0.85		
13	SusCD_model	PUL	2	GCA_003435255.1_CDS_2418	shell	TF		GCF_040913205.1_CDS_4005		NZ_JBDFVF010000036.1	42270	44357	-	False	model	split	0.85		
13	SusCD_model	PUL	2	GCF_964260535.1_CDS_3763	shell			GCF_040913205.1_CDS_4006		NZ_JBDFVF010000036.1	44418	45989	-	False	context	split	0.85		
13	SusCD_model	PUL	3	GCA_003474465.1_CDS_1797	shell			GCF_040913205.1_CDS_4008		NZ_JBDFVF010000036.1	46364	46726	-	False	filtered	split	0.85		
13	SusCD_model	PUL	3	GCA_024790065.1_CDS_3016	shell	TF		GCF_040913205.1_CDS_4009		NZ_JBDFVF010000036.1	46934	47227	+	False	model	split	0.85		
13	SusCD_model	PUL	3	GCA_003463955.1_CDS_4443	shell	TF		GCF_040913205.1_CDS_4010		NZ_JBDFVF010000036.1	47289	47564	+	False	model	split	0.85		
13	SusCD_model	PUL	3	GCA_000699685.1_CDS_1279	shell	TF		GCF_040913205.1_CDS_4011		NZ_JBDFVF010000036.1	47642	48004	-	False	model	split	0.85		
