system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	6	GCA_026719665.1_CDS_1748	persistent	STP		GCA_022713285.1_CDS_3793		JAIHUQ010000027.1	10064	11002	-	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_958450655.1_CDS_2573	persistent	TF		GCA_022713285.1_CDS_3794		JAIHUQ010000027.1	11156	15475	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1720	persistent	STP		GCA_022713285.1_CDS_2774		JAIHUQ010000015.1	12806	13336	-	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1721	persistent			GCA_022713285.1_CDS_2775		JAIHUQ010000015.1	13574	13948	-	False	context	split	0.78		
2	SusCD_model	PUL	5	GCF_028561695.1_CDS_2345	persistent	TF		GCA_022713285.1_CDS_2776		JAIHUQ010000015.1	14063	18139	-	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0441	persistent	STP		GCA_022713285.1_CDS_3795		JAIHUQ010000027.1	15510	16238	+	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_024790715.1_CDS_5995	persistent			GCA_022713285.1_CDS_3796		JAIHUQ010000027.1	16297	17733	+	False	context	split	0.78		
2	SusCD_model	PUL	6	GCF_000154125.1_CDS_4623	persistent	STP		GCA_022713285.1_CDS_3797		JAIHUQ010000027.1	17833	18420	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1723	persistent			GCA_022713285.1_CDS_2777		JAIHUQ010000015.1	18199	20112	-	False	context	split	0.78		
2	SusCD_model	PUL	6	GCA_024791665.1_CDS_2467	persistent	STP		GCA_022713285.1_CDS_3798		JAIHUQ010000027.1	18498	19526	+	False	model	split	0.78		
2	SusCD_model	PUL	8	GCF_022716715.1_CDS_3068	shell	GH43		GCA_022713285.1_CDS_0704		JAIHUQ010000358.1	193	4392	-	False	model	split	0.78		
2	SusCD_model	PUL	6	GCF_015551835.1_CDS_5144	persistent	STN		GCA_022713285.1_CDS_3799		JAIHUQ010000027.1	19654	23043	+	False	model	split	0.78		
2	SusCD_model	PUL	2	GCA_021204065.1_CDS_0378	shell	STP		GCA_022713285.1_CDS_1358		JAIHUQ010000422.1	206	2638	+	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCA_022713285.1_CDS_3800		JAIHUQ010000027.1	23072	24886	+	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0447	persistent			GCA_022713285.1_CDS_3801		JAIHUQ010000027.1	24960	26399	+	False	context	split	0.78		
2	SusCD_model	PUL	7	GCA_024791005.1_CDS_5653	shell			GCA_022713285.1_CDS_2865		JAIHUQ010000164.1	2559	4088	-	False	context	split	0.78		
2	SusCD_model	PUL	2	GCA_003602825.1_CDS_5152	shell			GCA_022713285.1_CDS_1359		JAIHUQ010000422.1	2729	3283	+	False	context	split	0.78		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_0700	shell	TF		GCA_022713285.1_CDS_2863		JAIHUQ010000164.1	42	887	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1717	persistent			GCA_022713285.1_CDS_2771		JAIHUQ010000015.1	6448	7641	-	False	context	split	0.78		
2	SusCD_model	PUL	5	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCA_022713285.1_CDS_2772		JAIHUQ010000015.1	7678	9474	-	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0438	persistent			GCA_022713285.1_CDS_3792		JAIHUQ010000027.1	8697	9866	+	False	context	split	0.78		
2	SusCD_model	PUL	7	GCA_022718855.1_CDS_0233	shell	STP		GCA_022713285.1_CDS_2864		JAIHUQ010000164.1	884	2386	-	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCA_022713285.1_CDS_2773		JAIHUQ010000015.1	9508	12756	-	False	model	split	0.78		
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4566	shell	TF		GCA_022713285.1_CDS_4201		JAIHUQ010000288.1	7533	9182	-	False	model	split	0.63		
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4567	shell			GCA_022713285.1_CDS_4202		JAIHUQ010000288.1	9265	9399	+	False	filtered	split	0.63		
11	SusCD_model	PUL	1	GCA_003526655.1_CDS_0755	shell			GCA_022713285.1_CDS_1880		JAIHUQ010000102.1	18905	20191	-	False	filtered	split	0.79		3:0.74|7:0.73
11	SusCD_model	PUL	1	GCA_008679815.1_CDS_0958	shell	TF		GCA_022713285.1_CDS_1881		JAIHUQ010000102.1	20262	24269	-	False	model	split	0.79		3:0.74|7:0.73
14	SusCD_model	PUL	2	GCA_000273195.1_CDS_3366	persistent			GCA_022713285.1_CDS_2696		JAIHUQ010000149.1	1274	2728	+	False	context	split	0.83		17:0.83|26:0.82|21:0.73|5:0.67
14	SusCD_model	PUL	1	GCA_000273195.1_CDS_3374	persistent	SusD-like_3		GCA_022713285.1_CDS_0910		JAIHUQ010000389.1	1388	3034	+	False	model	split	0.83		17:0.83|26:0.82|21:0.73|5:0.67
14	SusCD_model	PUL	2	GCA_018366415.1_CDS_0564	persistent	STP		GCA_022713285.1_CDS_2697		JAIHUQ010000149.1	2764	4584	-	False	model	split	0.83		17:0.83|26:0.82|21:0.73|5:0.67
14	SusCD_model	PUL	3	GCF_901212435.1_CDS_2056	persistent			GCA_022713285.1_CDS_3299		JAIHUQ010000198.1	2963	4621	+	False	context	split	0.83		17:0.83|26:0.82|21:0.73|5:0.67
14	SusCD_model	PUL	4	GCA_000273195.1_CDS_3376	persistent	TF		GCA_022713285.1_CDS_0279		JAIHUQ010000313.1	378	4511	+	False	model	split	0.83		17:0.83|26:0.82|21:0.73|5:0.67
14	SusCD_model	PUL	3	GCA_022714265.1_CDS_3813	persistent	GH10		GCA_022713285.1_CDS_3298		JAIHUQ010000198.1	408	2630	+	False	model	split	0.83		17:0.83|26:0.82|21:0.73|5:0.67
