system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_2799	persistent			GCF_040227775.1_CDS_1854		NZ_JBCNZE010000008.1	101962	102648	-	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_0700	shell	TF		GCF_040227775.1_CDS_2160		NZ_JBCNZE010000010.1	103276	104121	+	False	model	split	0.78		
2	SusCD_model	PUL	7	GCA_022718855.1_CDS_0233	shell	STP		GCF_040227775.1_CDS_2161		NZ_JBCNZE010000010.1	104118	105620	-	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_2801	persistent			GCF_040227775.1_CDS_1856		NZ_JBCNZE010000008.1	104167	104532	-	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_2802	persistent	GH10		GCF_040227775.1_CDS_1857		NZ_JBCNZE010000008.1	104571	106721	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	7	GCA_024791005.1_CDS_5653	shell			GCF_040227775.1_CDS_2162		NZ_JBCNZE010000010.1	105793	107322	-	False	context	split	0.78		
2	SusCD_model	PUL	6	GCF_021410305.1_CDS_4116	persistent	GH43		GCF_040227775.1_CDS_1858		NZ_JBCNZE010000008.1	106753	109110	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	6	GCA_000699685.1_CDS_0692	persistent			GCF_040227775.1_CDS_1859		NZ_JBCNZE010000008.1	109326	112229	+	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1717	persistent			GCF_040227775.1_CDS_3230		NZ_JBCNZE010000019.1	25153	26346	-	False	context	split	0.78		
2	SusCD_model	PUL	1	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCF_040227775.1_CDS_3231		NZ_JBCNZE010000019.1	26383	28179	-	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCF_040227775.1_CDS_3232		NZ_JBCNZE010000019.1	28213	31461	-	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1720	persistent	STP		GCF_040227775.1_CDS_3233		NZ_JBCNZE010000019.1	31511	32041	-	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1721	persistent			GCF_040227775.1_CDS_3234		NZ_JBCNZE010000019.1	32279	32653	-	False	context	split	0.78		
2	SusCD_model	PUL	1	GCF_028561695.1_CDS_2345	persistent	TF		GCF_040227775.1_CDS_3235		NZ_JBCNZE010000019.1	32768	34573	-	True	model	split	0.78		
2	SusCD_model	PUL	1	GCF_028561695.1_CDS_2345	persistent	TF		GCF_040227775.1_CDS_3236		NZ_JBCNZE010000019.1	34735	36828	-	True	model	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1723	persistent			GCF_040227775.1_CDS_3237		NZ_JBCNZE010000019.1	36888	38801	-	False	context	split	0.78		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0447	persistent			GCF_040227775.1_CDS_4211		NZ_JBCNZE010000032.1	39836	41275	-	False	context	split	0.78		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_040227775.1_CDS_4212		NZ_JBCNZE010000032.1	41349	43163	-	False	model	split	0.78		
2	SusCD_model	PUL	2	GCF_015551835.1_CDS_5144	persistent	STN		GCF_040227775.1_CDS_4213		NZ_JBCNZE010000032.1	43192	46581	-	False	model	split	0.78		
2	SusCD_model	PUL	2	GCA_024791665.1_CDS_2467	persistent	STP		GCF_040227775.1_CDS_4214		NZ_JBCNZE010000032.1	46709	47737	-	False	model	split	0.78		
2	SusCD_model	PUL	2	GCF_000154125.1_CDS_4623	persistent	STP		GCF_040227775.1_CDS_4215		NZ_JBCNZE010000032.1	47815	48402	-	False	model	split	0.78		
2	SusCD_model	PUL	2	GCA_024790715.1_CDS_5995	persistent			GCF_040227775.1_CDS_4216		NZ_JBCNZE010000032.1	48502	49956	-	False	context	split	0.78		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0441	persistent	STP		GCF_040227775.1_CDS_4217		NZ_JBCNZE010000032.1	49992	50720	-	False	model	split	0.78		
2	SusCD_model	PUL	2	GCA_958450655.1_CDS_2573	persistent	TF		GCF_040227775.1_CDS_4218		NZ_JBCNZE010000032.1	50755	55074	-	False	model	split	0.78		
