system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_4380	persistent			GCF_024789695.1_CDS_1450		NZ_JANUKI010000001.1	1955857	1956288	+	False	context	split	0.82		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_4379	persistent	STP		GCF_024789695.1_CDS_1451		NZ_JANUKI010000001.1	1956313	1958085	+	False	model	split	0.82		
1	SusCD_model	PUL	2	GCA_024792605.1_CDS_6227	persistent			GCF_024789695.1_CDS_1452		NZ_JANUKI010000001.1	1958082	1958660	+	False	context	split	0.82		
1	SusCD_model	PUL	2	GCA_000273195.1_CDS_4377	persistent	STP		GCF_024789695.1_CDS_1453		NZ_JANUKI010000001.1	1958657	1959958	+	False	model	split	0.82		
1	SusCD_model	PUL	2	GCA_022739415.1_CDS_1446	persistent	TF		GCF_024789695.1_CDS_1454		NZ_JANUKI010000001.1	1959979	1963992	+	False	model	split	0.82		
1	SusCD_model	PUL	2	GCA_024789165.1_CDS_1775	persistent			GCF_024789695.1_CDS_1455		NZ_JANUKI010000001.1	1964113	1965798	-	False	filtered	split	0.82		
1	SusCD_model	PUL	3	GCA_022713285.1_CDS_0481	shell			GCF_024789695.1_CDS_1556		NZ_JANUKI010000001.1	2120380	2124855	-	False	filtered	split	0.82		
1	SusCD_model	PUL	3	GCA_000273195.1_CDS_4233	persistent	TF		GCF_024789695.1_CDS_1557		NZ_JANUKI010000001.1	2124952	2126097	-	False	model	split	0.82		
1	SusCD_model	PUL	3	GCA_022713285.1_CDS_0479	shell			GCF_024789695.1_CDS_1558		NZ_JANUKI010000001.1	2126330	2126836	+	False	filtered	split	0.82		
1	SusCD_model	PUL	4	GCA_022713285.1_CDS_0476	shell			GCF_024789695.1_CDS_1561		NZ_JANUKI010000001.1	2127819	2128013	+	False	filtered	split	0.82		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_4231	shell	TF		GCF_024789695.1_CDS_1562		NZ_JANUKI010000001.1	2128167	2129435	+	False	model	split	0.82		
1	SusCD_model	PUL	4	GCA_000273195.1_CDS_4230	persistent			GCF_024789695.1_CDS_1563		NZ_JANUKI010000001.1	2129539	2131080	+	False	context	split	0.82		
1	SusCD_model	PUL	5	GCA_022734955.1_CDS_0913	shell			GCF_024789695.1_CDS_1568		NZ_JANUKI010000001.1	2134319	2135992	-	False	filtered	split	0.82		
1	SusCD_model	PUL	5	GCF_000218325.1_CDS_2775	persistent	TF		GCF_024789695.1_CDS_1569		NZ_JANUKI010000001.1	2136083	2137099	-	False	model	split	0.82		
1	SusCD_model	PUL	5	GCA_000273195.1_CDS_4227	persistent			GCF_024789695.1_CDS_1570		NZ_JANUKI010000001.1	2137279	2138211	+	False	context	split	0.82		
1	SusCD_model	PUL	7	GCA_024787785.1_CDS_6905	persistent			GCF_024789695.1_CDS_1615		NZ_JANUKI010000001.1	2219021	2220253	-	False	filtered	split	0.82		
1	SusCD_model	PUL	7	GCA_000273195.1_CDS_4177	persistent	Plug		GCF_024789695.1_CDS_1616		NZ_JANUKI010000001.1	2220258	2223095	-	False	model	split	0.82		
1	SusCD_model	PUL	7	GCA_000699685.1_CDS_0411	shell			GCF_024789695.1_CDS_1617		NZ_JANUKI010000001.1	2223166	2223285	+	False	filtered	split	0.82		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_4102	persistent			GCF_024789695.1_CDS_1692		NZ_JANUKI010000001.1	2320319	2321155	+	False	context	split	0.82		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_4101	persistent	TF		GCF_024789695.1_CDS_1693		NZ_JANUKI010000001.1	2321152	2321634	+	False	model	split	0.82		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_4100	persistent	STP		GCF_024789695.1_CDS_1694		NZ_JANUKI010000001.1	2321713	2322351	+	False	model	split	0.82		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_4099	persistent			GCF_024789695.1_CDS_1695		NZ_JANUKI010000001.1	2322447	2322857	+	False	context	split	0.82		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_4098	persistent			GCF_024789695.1_CDS_1696		NZ_JANUKI010000001.1	2322953	2324293	+	False	context	split	0.82		
1	SusCD_model	PUL	8	GCA_947645435.1_CDS_3011	persistent	TF		GCF_024789695.1_CDS_1697		NZ_JANUKI010000001.1	2324841	2325395	+	False	model	split	0.82		
1	SusCD_model	PUL	8	GCA_000436435.1_CDS_0374	persistent	STP		GCF_024789695.1_CDS_1698		NZ_JANUKI010000001.1	2325453	2326439	+	False	model	split	0.82		
1	SusCD_model	PUL	8	GCA_000273195.1_CDS_4095	persistent			GCF_024789695.1_CDS_1699		NZ_JANUKI010000001.1	2326603	2329938	+	False	filtered	split	0.82		
1	SusCD_model	PUL	9	GCA_000436435.1_CDS_0369	shell			GCF_024789695.1_CDS_1704		NZ_JANUKI010000001.1	2335852	2336394	+	False	filtered	split	0.82		
1	SusCD_model	PUL	9	GCA_000436435.1_CDS_0368	shell	STP		GCF_024789695.1_CDS_1705		NZ_JANUKI010000001.1	2336544	2337515	+	False	model	split	0.82		
1	SusCD_model	PUL	9	GCA_000436435.1_CDS_0367	shell	STN		GCF_024789695.1_CDS_1706		NZ_JANUKI010000001.1	2337700	2341062	+	False	model	split	0.82		
1	SusCD_model	PUL	9	GCA_000436435.1_CDS_0366	shell	SusD-like_2		GCF_024789695.1_CDS_1707		NZ_JANUKI010000001.1	2341075	2342676	+	False	model	split	0.82		
1	SusCD_model	PUL	9	GCA_024758985.1_CDS_1998	shell			GCF_024789695.1_CDS_1708		NZ_JANUKI010000001.1	2342719	2343732	+	False	context	split	0.82		
1	SusCD_model	PUL	10	GCA_000273195.1_CDS_2838	shell			GCF_024789695.1_CDS_2225		NZ_JANUKI010000001.1	3060439	3062355	-	False	filtered	split	0.82		
1	SusCD_model	PUL	10	GCA_000273195.1_CDS_2837	persistent	SusD-like_3		GCF_024789695.1_CDS_2226		NZ_JANUKI010000001.1	3062374	3064281	-	False	model	split	0.82		
