system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0447	persistent			GCA_034126215.1_CDS_0672		JAWYTB010000016.1	106844	108283	-	False	context	split	0.78		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCA_034126215.1_CDS_0673		JAWYTB010000016.1	108357	110171	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCF_015551835.1_CDS_5144	persistent	STN		GCA_034126215.1_CDS_0674		JAWYTB010000016.1	110200	113589	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_024791665.1_CDS_2467	persistent	STP		GCA_034126215.1_CDS_0675		JAWYTB010000016.1	113717	114745	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCF_000154125.1_CDS_4623	persistent	STP		GCA_034126215.1_CDS_0676		JAWYTB010000016.1	114823	115410	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_024790715.1_CDS_5995	persistent			GCA_034126215.1_CDS_0677		JAWYTB010000016.1	115510	116946	-	False	context	split	0.78		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0441	persistent	STP		GCA_034126215.1_CDS_0678		JAWYTB010000016.1	117005	117733	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_958450655.1_CDS_2573	persistent	TF		GCA_034126215.1_CDS_0679		JAWYTB010000016.1	117768	122087	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_026719665.1_CDS_1748	persistent	STP		GCA_034126215.1_CDS_0680		JAWYTB010000016.1	122241	123179	+	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0438	persistent			GCA_034126215.1_CDS_0681		JAWYTB010000016.1	123331	124500	-	False	context	split	0.78		
2	SusCD_model	PUL	4	GCA_024791005.1_CDS_5653	shell			GCA_034126215.1_CDS_1144		JAWYTB010000034.1	128558	130087	+	False	context	split	0.78		
2	SusCD_model	PUL	4	GCA_022718855.1_CDS_0233	shell	STP		GCA_034126215.1_CDS_1145		JAWYTB010000034.1	130260	131762	+	False	model	split	0.78		
2	SusCD_model	PUL	4	GCA_000273195.1_CDS_0700	shell	TF		GCA_034126215.1_CDS_1146		JAWYTB010000034.1	131759	132604	-	False	model	split	0.78		
2	SusCD_model	PUL	4	GCF_022716715.1_CDS_3068	shell	GH43		GCA_034126215.1_CDS_1147		JAWYTB010000034.1	132819	137018	-	False	model	split	0.78		
2	SusCD_model	PUL	4	GCF_023668595.1_CDS_0410	shell			GCA_034126215.1_CDS_1148		JAWYTB010000034.1	137331	140030	-	False	context	split	0.78		
2	SusCD_model	PUL	4	GCA_021204065.1_CDS_0378	shell	STP		GCA_034126215.1_CDS_1149		JAWYTB010000034.1	140247	142679	+	False	model	split	0.78		
2	SusCD_model	PUL	4	GCA_000436435.1_CDS_2244	shell			GCA_034126215.1_CDS_1150		JAWYTB010000034.1	143195	144085	-	False	filtered	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1723	persistent			GCA_034126215.1_CDS_2349		JAWYTB010000042.1	197903	199816	+	False	context	split	0.78		
2	SusCD_model	PUL	5	GCF_028561695.1_CDS_2345	persistent	TF		GCA_034126215.1_CDS_2350		JAWYTB010000042.1	199876	203952	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1721	persistent			GCA_034126215.1_CDS_2351		JAWYTB010000042.1	204067	204441	+	False	context	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1720	persistent	STP		GCA_034126215.1_CDS_2352		JAWYTB010000042.1	204679	205209	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCA_034126215.1_CDS_2353		JAWYTB010000042.1	205259	208507	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCA_034126215.1_CDS_2354		JAWYTB010000042.1	208541	210337	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1717	persistent			GCA_034126215.1_CDS_2355		JAWYTB010000042.1	210374	211567	+	False	context	split	0.78		
2	SusCD_model	PUL	6	GCA_003435255.1_CDS_1249	shell			GCA_034126215.1_CDS_3078		JAWYTB010000006.1	224831	225850	-	False	filtered	split	0.78		29:0.67
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_6259	shell	TF		GCA_034126215.1_CDS_3079		JAWYTB010000006.1	226176	227354	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	6	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCA_034126215.1_CDS_3080		JAWYTB010000006.1	227781	230912	+	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	6	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCA_034126215.1_CDS_3081		JAWYTB010000006.1	230937	233018	+	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_2799	persistent			GCA_034126215.1_CDS_3082		JAWYTB010000006.1	233120	233806	-	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_2801	persistent			GCA_034126215.1_CDS_3084		JAWYTB010000006.1	235325	235690	-	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_2802	persistent	GH10		GCA_034126215.1_CDS_3085		JAWYTB010000006.1	235729	237879	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	7	GCF_021410305.1_CDS_4116	persistent	GH43		GCA_034126215.1_CDS_3086		JAWYTB010000006.1	237911	240268	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	7	GCA_000699685.1_CDS_0692	persistent			GCA_034126215.1_CDS_3087		JAWYTB010000006.1	240484	243387	+	False	context	split	0.78		29:0.67
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6226	persistent			GCA_034126215.1_CDS_1940		JAWYTB010000031.1	147177	149354	+	False	context	split	0.95		6:0.8|2:0.78|15:0.75|19:0.75|3:0.74|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6227	persistent	STP		GCA_034126215.1_CDS_1941		JAWYTB010000031.1	149512	150555	-	False	model	split	0.95		6:0.8|2:0.78|15:0.75|19:0.75|3:0.74|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_024758985.1_CDS_0281	persistent	TF		GCA_034126215.1_CDS_1942		JAWYTB010000031.1	150609	151196	-	False	model	split	0.95		6:0.8|2:0.78|15:0.75|19:0.75|3:0.74|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_003435255.1_CDS_1587	shell	STN		GCA_034126215.1_CDS_1943		JAWYTB010000031.1	151525	155088	+	False	model	split	0.95		6:0.8|2:0.78|15:0.75|19:0.75|3:0.74|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_003472925.1_CDS_2248	shell	STP		GCA_034126215.1_CDS_1944		JAWYTB010000031.1	155100	156878	+	False	model	split	0.95		6:0.8
4	SusCD_model	PUL	1	GCA_014871305.1_CDS_4811	shell	GH43		GCA_034126215.1_CDS_1945		JAWYTB010000031.1	156880	158178	+	False	model	split	0.95		6:0.8
4	SusCD_model	PUL	1	GCA_003435255.1_CDS_1582	shell			GCA_034126215.1_CDS_1946		JAWYTB010000031.1	158191	159714	+	False	context	split	0.95		34:0.88|6:0.8|2:0.78|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6233	persistent	GH10		GCA_034126215.1_CDS_1947		JAWYTB010000031.1	159753	160826	+	False	model	split	0.95		34:0.88|6:0.8|2:0.78|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6234	persistent			GCA_034126215.1_CDS_1948		JAWYTB010000031.1	160834	163365	+	False	context	split	0.95		20:0.92|34:0.88|6:0.8|2:0.78|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_026719665.1_CDS_2258	persistent	TF		GCA_034126215.1_CDS_1949		JAWYTB010000031.1	163478	164068	+	False	model	split	0.95		20:0.92|34:0.88|6:0.8|2:0.78|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6236	persistent	STP		GCA_034126215.1_CDS_1950		JAWYTB010000031.1	164140	165153	+	False	model	split	0.95		20:0.92|34:0.88|6:0.8|41:0.8|2:0.78|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_000699685.1_CDS_4941	shell	CarbopepD_reg_2		GCA_034126215.1_CDS_1951		JAWYTB010000031.1	165421	168786	+	False	model	split	0.95		20:0.92|34:0.88|6:0.8|41:0.8|2:0.78|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_000436435.1_CDS_3868	shell	SusD-like_3		GCA_034126215.1_CDS_1952		JAWYTB010000031.1	168797	170452	+	False	model	split	0.95		20:0.92|34:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_024791005.1_CDS_0402	shell	GH43		GCA_034126215.1_CDS_1953		JAWYTB010000031.1	170484	171482	+	False	model	split	0.95		20:0.92|34:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCF_040092815.1_CDS_4601	shell			GCA_034126215.1_CDS_1954		JAWYTB010000031.1	171509	173557	+	False	context	split	0.95		20:0.92|34:0.88|35:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|37:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCA_022719975.1_CDS_2793	shell	GH10		GCA_034126215.1_CDS_1955		JAWYTB010000031.1	173693	175804	+	False	model	split	0.95		20:0.92|34:0.88|35:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|37:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	1	GCF_003459105.1_CDS_2774	shell			GCA_034126215.1_CDS_1956		JAWYTB010000031.1	175821	178100	+	False	context	split	0.95		20:0.92|34:0.88|35:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|37:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	2	GCF_000157055.1_CDS_1527	shell			GCA_034126215.1_CDS_2678		JAWYTB010000004.1	3150	3887	+	False	context	split	0.95		
4	SusCD_model	PUL	2	GCA_024792605.1_CDS_7044	shell	TF		GCA_034126215.1_CDS_2677		JAWYTB010000004.1	520	3123	+	False	model	split	0.95		
4	SusCD_model	PUL	3	GCF_000157055.1_CDS_2686	shell			GCA_034126215.1_CDS_1743		JAWYTB010000043.1	62520	62675	+	False	context	split	0.95		20:0.92|35:0.88|37:0.75|3:0.74
4	SusCD_model	PUL	3	GCA_000436435.1_CDS_1661	persistent	TF		GCA_034126215.1_CDS_1744		JAWYTB010000043.1	62964	63401	+	False	model	split	0.95		20:0.92|35:0.88|37:0.75|3:0.74
4	SusCD_model	PUL	3	GCF_003459105.1_CDS_2774	shell			GCA_034126215.1_CDS_1745		JAWYTB010000043.1	63618	65897	-	False	context	split	0.95		20:0.92|34:0.88|35:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|37:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	3	GCA_022719975.1_CDS_2793	shell	GH10		GCA_034126215.1_CDS_1746		JAWYTB010000043.1	65914	68025	-	False	model	split	0.95		20:0.92|34:0.88|35:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|37:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4269	shell	GH43		GCA_034126215.1_CDS_1747		JAWYTB010000043.1	68066	69058	-	False	model	split	0.95		20:0.92|34:0.88|35:0.88|6:0.8|41:0.8|13:0.77|15:0.75|19:0.75|37:0.75|3:0.74|27:0.7|11:0.64|7:0.6
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4268	shell	GH43		GCA_034126215.1_CDS_1748		JAWYTB010000043.1	69341	70438	+	False	model	split	0.95		20:0.92|35:0.88|37:0.75|3:0.74
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4267	shell			GCA_034126215.1_CDS_1749		JAWYTB010000043.1	70641	71816	+	False	context	split	0.95		20:0.92|35:0.88|37:0.75|3:0.74
4	SusCD_model	PUL	3	GCF_028528005.1_CDS_3042	shell	Plug		GCA_034126215.1_CDS_1750		JAWYTB010000043.1	71847	74843	+	False	model	split	0.95		20:0.92|35:0.88|37:0.75|3:0.74
4	SusCD_model	PUL	3	GCA_008679815.1_CDS_1963	shell	SusD-like_3		GCA_034126215.1_CDS_1751		JAWYTB010000043.1	74856	76631	+	False	model	split	0.95		20:0.92|35:0.88|37:0.75|3:0.74
4	SusCD_model	PUL	3	GCA_000273195.1_CDS_4264	shell			GCA_034126215.1_CDS_1752		JAWYTB010000043.1	76684	78144	+	False	context	split	0.95		20:0.92|35:0.88|37:0.75|3:0.74
8	SusCD_model	PUL	1	GCA_000273195.1_CDS_4224	persistent			GCA_034126215.1_CDS_1791		JAWYTB010000043.1	137277	138293	+	False	context	strict	1.0		16:1.0
