system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	8	GCA_000273195.1_CDS_6259	shell	TF		GCF_000273215.1_CDS_5404		NZ_JH724258.1	200	1378	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	3	GCA_000699685.1_CDS_0692	persistent			GCF_000273215.1_CDS_1649		NZ_JH724241.1	2431869	2434772	-	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	3	GCF_021410305.1_CDS_4116	persistent	GH43		GCF_000273215.1_CDS_1650		NZ_JH724241.1	2434988	2437345	+	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_2802	persistent	GH10		GCF_000273215.1_CDS_1651		NZ_JH724241.1	2437377	2439527	+	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_2801	persistent			GCF_000273215.1_CDS_1652		NZ_JH724241.1	2439566	2439931	+	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	4	GCA_000273195.1_CDS_2799	persistent			GCF_000273215.1_CDS_1654		NZ_JH724241.1	2441450	2442136	+	False	context	split	0.78		29:0.67
2	SusCD_model	PUL	4	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_000273215.1_CDS_1655		NZ_JH724241.1	2442238	2444319	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	4	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_000273215.1_CDS_1656		NZ_JH724241.1	2444344	2447475	-	False	model	split	0.78		29:0.67
2	SusCD_model	PUL	4	GCA_003435255.1_CDS_1249	shell			GCF_000273215.1_CDS_1657		NZ_JH724241.1	2449347	2450366	+	False	filtered	split	0.78		29:0.67
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1723	persistent			GCF_000273215.1_CDS_2380		NZ_JH724241.1	3350312	3352225	+	False	context	split	0.78		
2	SusCD_model	PUL	5	GCF_028561695.1_CDS_2345	persistent	TF		GCF_000273215.1_CDS_2381		NZ_JH724241.1	3352285	3356361	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1721	persistent			GCF_000273215.1_CDS_2382		NZ_JH724241.1	3356476	3356850	+	False	context	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1720	persistent	STP		GCF_000273215.1_CDS_2383		NZ_JH724241.1	3357088	3357618	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCF_000273215.1_CDS_2384		NZ_JH724241.1	3357668	3360916	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCF_000273215.1_CDS_2385		NZ_JH724241.1	3360950	3362746	+	False	model	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1717	persistent			GCF_000273215.1_CDS_2386		NZ_JH724241.1	3362783	3363976	+	False	context	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0438	persistent			GCF_000273215.1_CDS_3022		NZ_JH724242.1	474517	475686	+	False	context	split	0.78		
2	SusCD_model	PUL	1	GCA_026719665.1_CDS_1748	persistent	STP		GCF_000273215.1_CDS_3023		NZ_JH724242.1	475838	476776	-	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_958450655.1_CDS_2573	persistent	TF		GCF_000273215.1_CDS_3024		NZ_JH724242.1	476930	481249	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0441	persistent	STP		GCF_000273215.1_CDS_3025		NZ_JH724242.1	481284	482012	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_024790715.1_CDS_5995	persistent			GCF_000273215.1_CDS_3026		NZ_JH724242.1	482048	483502	+	False	context	split	0.78		
2	SusCD_model	PUL	1	GCF_000154125.1_CDS_4623	persistent	STP		GCF_000273215.1_CDS_3027		NZ_JH724242.1	483602	484189	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_024791665.1_CDS_2467	persistent	STP		GCF_000273215.1_CDS_3028		NZ_JH724242.1	484267	485295	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCF_015551835.1_CDS_5144	persistent	STN		GCF_000273215.1_CDS_3029		NZ_JH724242.1	485423	488812	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_000273215.1_CDS_3030		NZ_JH724242.1	488841	490655	+	False	model	split	0.78		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0447	persistent			GCF_000273215.1_CDS_3031		NZ_JH724242.1	490729	492168	+	False	context	split	0.78		
2	SusCD_model	PUL	2	GCA_024791005.1_CDS_5653	shell			GCF_000273215.1_CDS_3282		NZ_JH724242.1	792001	793530	+	False	context	split	0.78		
2	SusCD_model	PUL	2	GCA_022718855.1_CDS_0233	shell	STP		GCF_000273215.1_CDS_3283		NZ_JH724242.1	793703	795205	+	False	model	split	0.78		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0700	shell	TF		GCF_000273215.1_CDS_3284		NZ_JH724242.1	795202	796047	-	False	model	split	0.78		
2	SusCD_model	PUL	2	GCF_022716715.1_CDS_3068	shell	GH43		GCF_000273215.1_CDS_3285		NZ_JH724242.1	796262	800461	-	False	model	split	0.78		
2	SusCD_model	PUL	2	GCF_023668595.1_CDS_0410	shell			GCF_000273215.1_CDS_3286		NZ_JH724242.1	800774	803473	-	False	context	split	0.78		
2	SusCD_model	PUL	2	GCA_021204065.1_CDS_0378	shell	STP		GCF_000273215.1_CDS_3287		NZ_JH724242.1	803690	806122	+	False	model	split	0.78		
2	SusCD_model	PUL	2	GCA_000436435.1_CDS_2244	shell			GCF_000273215.1_CDS_3288		NZ_JH724242.1	806638	807528	-	False	filtered	split	0.78		
4	SusCD_model	PUL	2	GCF_000157055.1_CDS_2686	shell			GCF_000273215.1_CDS_1008		NZ_JH724241.1	1468709	1468864	+	False	context	split	0.95		20:0.92|35:0.75|37:0.75|3:0.74
