system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0447	persistent			GCF_039761115.1_CDS_3155		NZ_JBDMWQ010000012.1	123057	124496	-	False	context	split	0.97		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_039761115.1_CDS_3156		NZ_JBDMWQ010000012.1	124570	126384	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCF_015551835.1_CDS_5144	persistent	STN		GCF_039761115.1_CDS_3157		NZ_JBDMWQ010000012.1	126413	129802	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_024791665.1_CDS_2467	persistent	STP		GCF_039761115.1_CDS_3158		NZ_JBDMWQ010000012.1	129930	130958	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCF_000154125.1_CDS_4623	persistent	STP		GCF_039761115.1_CDS_3159		NZ_JBDMWQ010000012.1	131036	131623	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_024790715.1_CDS_5995	persistent			GCF_039761115.1_CDS_3160		NZ_JBDMWQ010000012.1	131723	133159	-	False	context	split	0.97		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0441	persistent	STP		GCF_039761115.1_CDS_3161		NZ_JBDMWQ010000012.1	133218	133946	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_958450655.1_CDS_2573	persistent	TF		GCF_039761115.1_CDS_3162		NZ_JBDMWQ010000012.1	133981	138300	-	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_026719665.1_CDS_1748	persistent	STP		GCF_039761115.1_CDS_3163		NZ_JBDMWQ010000012.1	138454	139392	+	False	model	split	0.97		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0438	persistent			GCF_039761115.1_CDS_3164		NZ_JBDMWQ010000012.1	139558	140727	-	False	context	split	0.97		
2	SusCD_model	PUL	6	GCA_024791005.1_CDS_5653	shell			GCF_039761115.1_CDS_4019		NZ_JBDMWQ010000020.1	20229	21758	+	False	context	split	0.97		
2	SusCD_model	PUL	6	GCA_022718855.1_CDS_0233	shell	STP		GCF_039761115.1_CDS_4020		NZ_JBDMWQ010000020.1	21931	23433	+	False	model	split	0.97		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0700	shell	TF		GCF_039761115.1_CDS_4021		NZ_JBDMWQ010000020.1	23430	24275	-	False	model	split	0.97		
2	SusCD_model	PUL	6	GCF_022716715.1_CDS_3068	shell	GH43		GCF_039761115.1_CDS_4022		NZ_JBDMWQ010000020.1	24490	28689	-	False	model	split	0.97		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1723	persistent			GCF_039761115.1_CDS_2353		NZ_JBDMWQ010000007.1	260635	262563	+	False	context	split	0.97		
2	SusCD_model	PUL	5	GCF_028561695.1_CDS_2345	persistent	TF		GCF_039761115.1_CDS_2354		NZ_JBDMWQ010000007.1	262607	266683	+	False	model	split	0.97		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1721	persistent			GCF_039761115.1_CDS_2355		NZ_JBDMWQ010000007.1	266798	267172	+	False	context	split	0.97		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1720	persistent	STP		GCF_039761115.1_CDS_2356		NZ_JBDMWQ010000007.1	267410	267940	+	False	model	split	0.97		
2	SusCD_model	PUL	5	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCF_039761115.1_CDS_2357		NZ_JBDMWQ010000007.1	267990	271238	+	False	model	split	0.97		
2	SusCD_model	PUL	5	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCF_039761115.1_CDS_2358		NZ_JBDMWQ010000007.1	271272	273068	+	False	model	split	0.97		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1717	persistent			GCF_039761115.1_CDS_2359		NZ_JBDMWQ010000007.1	273105	274298	+	False	context	split	0.97		
2	SusCD_model	PUL	6	GCF_023668595.1_CDS_0410	shell			GCF_039761115.1_CDS_4023		NZ_JBDMWQ010000020.1	28983	31682	-	False	context	split	0.97		
2	SusCD_model	PUL	6	GCA_021204065.1_CDS_0378	shell	STP		GCF_039761115.1_CDS_4024		NZ_JBDMWQ010000020.1	31903	32202	+	True	model	split	0.97		
2	SusCD_model	PUL	6	GCA_021204065.1_CDS_0378	shell	STP		GCF_039761115.1_CDS_4025		NZ_JBDMWQ010000020.1	32237	34336	+	False	model	split	0.97		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_1388	shell			GCF_039761115.1_CDS_4124		NZ_JBDMWQ010000021.1	48199	48921	-	False	context	split	0.97		
2	SusCD_model	PUL	7	GCA_000273195.1_CDS_1389	shell	TF		GCF_039761115.1_CDS_4125		NZ_JBDMWQ010000021.1	48945	49958	-	False	model	split	0.97		
2	SusCD_model	PUL	7	GCA_024792765.1_CDS_1348	shell			GCF_039761115.1_CDS_4126		NZ_JBDMWQ010000021.1	49955	50950	-	False	context	split	0.97		
5	SusCD_model	PUL	2	GCA_000273195.1_CDS_5351	shell			GCF_039761115.1_CDS_5026		NZ_JBDMWQ010000040.1	24428	26065	+	False	filtered	split	0.87		
5	SusCD_model	PUL	2	GCA_000273195.1_CDS_5349	shell	STP		GCF_039761115.1_CDS_5027		NZ_JBDMWQ010000040.1	27015	29387	+	False	model	split	0.87		
5	SusCD_model	PUL	2	GCA_000273195.1_CDS_5348	shell	TF		GCF_039761115.1_CDS_5028		NZ_JBDMWQ010000040.1	29392	30672	+	False	model	split	0.87		
14	SusCD_model	PUL	1	GCA_000273195.1_CDS_3359	persistent			GCF_039761115.1_CDS_0376		NZ_JBDMWQ010000001.1	468992	471496	-	False	context	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|39:0.71|36:0.62
14	SusCD_model	PUL	1	GCA_000273195.1_CDS_3360	persistent	SusD_RagB		GCF_039761115.1_CDS_0377		NZ_JBDMWQ010000001.1	471516	472943	-	False	model	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|39:0.71|36:0.62
14	SusCD_model	PUL	1	GCA_000273195.1_CDS_3361	persistent	Plug		GCF_039761115.1_CDS_0378		NZ_JBDMWQ010000001.1	472964	476503	-	False	model	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|39:0.71|36:0.62
14	SusCD_model	PUL	1	GCA_037298135.1_CDS_2392	persistent	STP		GCF_039761115.1_CDS_0379		NZ_JBDMWQ010000001.1	476580	477647	-	False	model	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|21:0.73|39:0.71|36:0.62
14	SusCD_model	PUL	1	GCA_024758065.1_CDS_6253	persistent	TF		GCF_039761115.1_CDS_0380		NZ_JBDMWQ010000001.1	477714	478217	-	False	model	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|21:0.73
14	SusCD_model	PUL	1	GCA_000273195.1_CDS_3364	persistent			GCF_039761115.1_CDS_0381		NZ_JBDMWQ010000001.1	478426	478572	-	False	context	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|21:0.73|39:0.71|36:0.62
14	SusCD_model	PUL	1	GCA_018366415.1_CDS_0564	persistent	STP		GCF_039761115.1_CDS_0382		NZ_JBDMWQ010000001.1	478710	480530	+	False	model	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|21:0.73|39:0.71|36:0.62
14	SusCD_model	PUL	1	GCA_000273195.1_CDS_3366	persistent			GCF_039761115.1_CDS_0383		NZ_JBDMWQ010000001.1	480566	482020	-	False	context	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|21:0.73|39:0.71|36:0.62
14	SusCD_model	PUL	1	GCA_008679815.1_CDS_4234	persistent			GCF_039761115.1_CDS_0384		NZ_JBDMWQ010000001.1	482128	484263	-	False	context	strict	0.92		17:0.92|26:0.91|5:0.87|32:0.78|21:0.73|39:0.71|36:0.62
