system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	2	GCF_033550045.1_CDS_0022	shell			GCF_015548845.1_CDS_1108		NZ_JADMXV010000019.1	121018	124389	-	False	filtered	split	0.72		
2	SusCD_model	PUL	2	GCA_022718855.1_CDS_0233	shell	STP		GCF_015548845.1_CDS_1109		NZ_JADMXV010000019.1	124529	126028	+	False	model	split	0.72		
2	SusCD_model	PUL	2	GCA_000273195.1_CDS_0700	shell	TF		GCF_015548845.1_CDS_1110		NZ_JADMXV010000019.1	126025	126870	-	False	model	split	0.72		
2	SusCD_model	PUL	2	GCF_022716715.1_CDS_3068	shell	GH43		GCF_015548845.1_CDS_1111		NZ_JADMXV010000019.1	127070	131281	-	False	model	split	0.72		
2	SusCD_model	PUL	4	GCA_003602825.1_CDS_5152	shell			GCF_015548845.1_CDS_3424		NZ_JADMXV010000040.1	47124	47654	-	False	context	split	0.72		
2	SusCD_model	PUL	4	GCA_021204065.1_CDS_0378	shell	STP		GCF_015548845.1_CDS_3425		NZ_JADMXV010000040.1	47769	50201	-	False	model	split	0.72		
2	SusCD_model	PUL	4	GCF_023668595.1_CDS_0410	shell			GCF_015548845.1_CDS_3426		NZ_JADMXV010000040.1	50421	53120	+	False	context	split	0.72		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0447	persistent			GCF_015548845.1_CDS_2080		NZ_JADMXV010000027.1	59889	61328	-	False	context	split	0.72		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_015548845.1_CDS_2081		NZ_JADMXV010000027.1	61402	63216	-	False	model	split	0.72		
2	SusCD_model	PUL	1	GCF_015551835.1_CDS_5144	persistent	STN		GCF_015548845.1_CDS_2082		NZ_JADMXV010000027.1	63245	66634	-	False	model	split	0.72		
2	SusCD_model	PUL	1	GCA_024791665.1_CDS_2467	persistent	STP		GCF_015548845.1_CDS_2083		NZ_JADMXV010000027.1	66762	67790	-	False	model	split	0.72		
2	SusCD_model	PUL	1	GCF_000154125.1_CDS_4623	persistent	STP		GCF_015548845.1_CDS_2084		NZ_JADMXV010000027.1	67868	68455	-	False	model	split	0.72		
2	SusCD_model	PUL	1	GCA_024790715.1_CDS_5995	persistent			GCF_015548845.1_CDS_2085		NZ_JADMXV010000027.1	68555	69991	-	False	context	split	0.72		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_0441	persistent	STP		GCF_015548845.1_CDS_2086		NZ_JADMXV010000027.1	70050	70778	-	False	model	split	0.72		
2	SusCD_model	PUL	1	GCA_958450655.1_CDS_2573	persistent	TF		GCF_015548845.1_CDS_2087		NZ_JADMXV010000027.1	70813	75132	-	False	model	split	0.72		
