system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	4	GCF_021410305.1_CDS_4116	persistent	GH43		GCF_027688215.1_CDS_2019		NZ_JAQCPI010000014.1	10277	12634	-	False	model	split	0.84		29:0.78
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0700	shell	TF		GCF_027688215.1_CDS_4232		NZ_JAQCPI010000046.1	10769	11614	+	False	model	split	0.84		
2	SusCD_model	PUL	6	GCA_022718855.1_CDS_0233	shell	STP		GCF_027688215.1_CDS_4233		NZ_JAQCPI010000046.1	11611	13113	-	False	model	split	0.84		
2	SusCD_model	PUL	4	GCA_000699685.1_CDS_0692	persistent			GCF_027688215.1_CDS_2020		NZ_JAQCPI010000014.1	12850	15753	+	False	context	split	0.84		29:0.78
2	SusCD_model	PUL	6	GCA_024791005.1_CDS_5653	shell			GCF_027688215.1_CDS_4234		NZ_JAQCPI010000046.1	13286	14815	-	False	context	split	0.84		
2	SusCD_model	PUL	3	GCA_963560205.1_CDS_1251	persistent	CarbopepD_reg_2		GCF_027688215.1_CDS_2013		NZ_JAQCPI010000014.1	147	3278	+	False	model	split	0.84		29:0.78
2	SusCD_model	PUL	6	GCA_003602825.1_CDS_5152	shell			GCF_027688215.1_CDS_4228		NZ_JAQCPI010000046.1	183	773	-	False	context	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1723	persistent			GCF_027688215.1_CDS_0689		NZ_JAQCPI010000004.1	21388	23301	+	False	context	split	0.84		
2	SusCD_model	PUL	1	GCF_028561695.1_CDS_2345	persistent	TF		GCF_027688215.1_CDS_0690		NZ_JAQCPI010000004.1	23361	27437	+	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1721	persistent			GCF_027688215.1_CDS_0691		NZ_JAQCPI010000004.1	27552	27926	+	False	context	split	0.84		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1720	persistent	STP		GCF_027688215.1_CDS_0692		NZ_JAQCPI010000004.1	28164	28694	+	False	model	split	0.84		
2	SusCD_model	PUL	1	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCF_027688215.1_CDS_0693		NZ_JAQCPI010000004.1	28744	31992	+	False	model	split	0.84		
2	SusCD_model	PUL	1	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCF_027688215.1_CDS_0694		NZ_JAQCPI010000004.1	32026	33822	+	False	model	split	0.84		
2	SusCD_model	PUL	3	GCA_003435255.1_CDS_3114	persistent	SusD-like_3		GCF_027688215.1_CDS_2014		NZ_JAQCPI010000014.1	3303	5384	+	False	model	split	0.84		29:0.78
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1717	persistent			GCF_027688215.1_CDS_0695		NZ_JAQCPI010000004.1	33859	35052	+	False	context	split	0.84		
2	SusCD_model	PUL	6	GCF_023668595.1_CDS_0410	shell			GCF_027688215.1_CDS_4230		NZ_JAQCPI010000046.1	3476	6175	+	False	context	split	0.84		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_2799	persistent			GCF_027688215.1_CDS_2015		NZ_JAQCPI010000014.1	5486	6172	-	False	context	split	0.84		29:0.78
2	SusCD_model	PUL	6	GCF_022716715.1_CDS_3068	shell	GH43		GCF_027688215.1_CDS_4231		NZ_JAQCPI010000046.1	6355	10554	+	False	model	split	0.84		
2	SusCD_model	PUL	7	GCA_003435255.1_CDS_1249	shell			GCF_027688215.1_CDS_3593		NZ_JAQCPI010000031.1	71878	72897	-	False	filtered	split	0.84		29:0.78
