system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_0447	persistent			GCF_028401225.1_CDS_2677		NZ_JAQNZD010000033.1	10895	12334	-	False	context	split	0.84		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_1720	persistent	STP		GCF_028401225.1_CDS_0215		NZ_JAQNZD010000011.1	11781	12311	-	False	model	split	0.84		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_028401225.1_CDS_2678		NZ_JAQNZD010000033.1	12408	14222	-	False	model	split	0.84		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_1721	persistent			GCF_028401225.1_CDS_0216		NZ_JAQNZD010000011.1	12549	12923	-	False	context	split	0.84		
2	SusCD_model	PUL	6	GCF_028561695.1_CDS_2345	persistent	TF		GCF_028401225.1_CDS_0217		NZ_JAQNZD010000011.1	13038	17114	-	False	model	split	0.84		
2	SusCD_model	PUL	5	GCF_015551835.1_CDS_5144	persistent	STN		GCF_028401225.1_CDS_2679		NZ_JAQNZD010000033.1	14251	17640	-	False	model	split	0.84		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_1723	persistent			GCF_028401225.1_CDS_0218		NZ_JAQNZD010000011.1	17159	19087	-	False	context	split	0.84		
2	SusCD_model	PUL	5	GCA_024791665.1_CDS_2467	persistent	STP		GCF_028401225.1_CDS_2680		NZ_JAQNZD010000033.1	17768	18796	-	False	model	split	0.84		
2	SusCD_model	PUL	5	GCF_000154125.1_CDS_4623	persistent	STP		GCF_028401225.1_CDS_2681		NZ_JAQNZD010000033.1	18874	19461	-	False	model	split	0.84		
2	SusCD_model	PUL	5	GCA_024790715.1_CDS_5995	persistent			GCF_028401225.1_CDS_2682		NZ_JAQNZD010000033.1	19561	20997	-	False	context	split	0.84		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_0441	persistent	STP		GCF_028401225.1_CDS_2683		NZ_JAQNZD010000033.1	21056	21784	-	False	model	split	0.84		
