system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	6	GCA_024791005.1_CDS_5653	shell			GCF_003470645.1_CDS_2792		NZ_QRJR01000003.1	258577	260106	+	False	context	split	0.78		
2	SusCD_model	PUL	6	GCA_022718855.1_CDS_0233	shell	STP		GCF_003470645.1_CDS_2793		NZ_QRJR01000003.1	260279	261781	+	False	model	split	0.78		
2	SusCD_model	PUL	6	GCA_000273195.1_CDS_0700	shell	TF		GCF_003470645.1_CDS_2794		NZ_QRJR01000003.1	261778	262623	-	False	model	split	0.78		
2	SusCD_model	PUL	6	GCF_022716715.1_CDS_3068	shell	GH43		GCF_003470645.1_CDS_2795		NZ_QRJR01000003.1	262838	267037	-	False	model	split	0.78		
2	SusCD_model	PUL	6	GCF_023668595.1_CDS_0410	shell			GCF_003470645.1_CDS_2796		NZ_QRJR01000003.1	267350	270049	-	False	context	split	0.78		
2	SusCD_model	PUL	6	GCA_021204065.1_CDS_0378	shell	STP		GCF_003470645.1_CDS_2797		NZ_QRJR01000003.1	270266	272698	+	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0447	persistent			GCF_003470645.1_CDS_4347		NZ_QRJR01000006.1	39712	41028	-	False	context	split	0.78		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0446	persistent	SusD-like_3		GCF_003470645.1_CDS_4348		NZ_QRJR01000006.1	41225	43039	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCF_015551835.1_CDS_5144	persistent	STN		GCF_003470645.1_CDS_4349		NZ_QRJR01000006.1	43068	46457	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_024791665.1_CDS_2467	persistent	STP		GCF_003470645.1_CDS_4350		NZ_QRJR01000006.1	46585	47613	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCF_000154125.1_CDS_4623	persistent	STP		GCF_003470645.1_CDS_4351		NZ_QRJR01000006.1	47691	48278	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_024790715.1_CDS_5995	persistent			GCF_003470645.1_CDS_4352		NZ_QRJR01000006.1	48378	49814	-	False	context	split	0.78		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0441	persistent	STP		GCF_003470645.1_CDS_4353		NZ_QRJR01000006.1	49873	50601	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_958450655.1_CDS_2573	persistent	TF		GCF_003470645.1_CDS_4354		NZ_QRJR01000006.1	50636	54955	-	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_026719665.1_CDS_1748	persistent	STP		GCF_003470645.1_CDS_4355		NZ_QRJR01000006.1	55109	56047	+	False	model	split	0.78		
2	SusCD_model	PUL	3	GCA_000273195.1_CDS_0438	persistent			GCF_003470645.1_CDS_4356		NZ_QRJR01000006.1	56237	57406	-	False	context	split	0.78		
2	SusCD_model	PUL	5	GCA_000273195.1_CDS_1723	persistent			GCF_003470645.1_CDS_4990		NZ_QRJR01000008.1	67060	68988	+	False	context	split	0.78		
2	SusCD_model	PUL	5	GCF_028561695.1_CDS_2345	persistent	TF		GCF_003470645.1_CDS_4991		NZ_QRJR01000008.1	69032	73108	+	False	model	split	0.78		
