system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	category	genomic organization	completeness	product	overlapping_units
2	SusCD_model	PUL	4	GCA_024791005.1_CDS_5653	shell			GCA_034150365.1_CDS_3302		JAWZMT010000056.1	101650	103179	+	False	context	split	0.56		
2	SusCD_model	PUL	4	GCA_022718855.1_CDS_0233	shell	STP		GCA_034150365.1_CDS_3303		JAWZMT010000056.1	103352	104854	+	False	model	split	0.56		
2	SusCD_model	PUL	4	GCA_000273195.1_CDS_0700	shell	TF		GCA_034150365.1_CDS_3304		JAWZMT010000056.1	104851	105696	-	False	model	split	0.56		
2	SusCD_model	PUL	4	GCF_022716715.1_CDS_3068	shell	GH43		GCA_034150365.1_CDS_3305		JAWZMT010000056.1	105911	110110	-	False	model	split	0.56		
2	SusCD_model	PUL	4	GCF_023668595.1_CDS_0410	shell			GCA_034150365.1_CDS_3306		JAWZMT010000056.1	110423	113122	-	False	context	split	0.56		
2	SusCD_model	PUL	4	GCA_021204065.1_CDS_0378	shell	STP		GCA_034150365.1_CDS_3307		JAWZMT010000056.1	113339	115771	+	False	model	split	0.56		
2	SusCD_model	PUL	4	GCA_000436435.1_CDS_2244	shell			GCA_034150365.1_CDS_3308		JAWZMT010000056.1	116287	117177	-	False	filtered	split	0.56		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1723	persistent			GCA_034150365.1_CDS_3825		JAWZMT010000063.1	17625	19538	+	False	context	split	0.56		
2	SusCD_model	PUL	1	GCF_028561695.1_CDS_2345	persistent	TF		GCA_034150365.1_CDS_3826		JAWZMT010000063.1	19598	23674	+	False	model	split	0.56		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1721	persistent			GCA_034150365.1_CDS_3827		JAWZMT010000063.1	23789	24163	+	False	context	split	0.56		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1720	persistent	STP		GCA_034150365.1_CDS_3828		JAWZMT010000063.1	24401	24931	+	False	model	split	0.56		
2	SusCD_model	PUL	1	GCA_947645435.1_CDS_3500	persistent	TonB_dep_Rec		GCA_034150365.1_CDS_3829		JAWZMT010000063.1	24981	28229	+	False	model	split	0.56		
2	SusCD_model	PUL	1	GCF_964240805.1_CDS_0908	persistent	SusD-like_3		GCA_034150365.1_CDS_3830		JAWZMT010000063.1	28263	30059	+	False	model	split	0.56		
2	SusCD_model	PUL	1	GCA_000273195.1_CDS_1717	persistent			GCA_034150365.1_CDS_3831		JAWZMT010000063.1	30096	31289	+	False	context	split	0.56		
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6236	persistent	STP		GCA_034150365.1_CDS_2325		JAWZMT010000040.1	11027	12040	-	False	model	split	0.95		20:0.92|34:0.88|6:0.8|41:0.8|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6|2:0.56|13:0.54
4	SusCD_model	PUL	1	GCA_026719665.1_CDS_2258	persistent	TF		GCA_034150365.1_CDS_2326		JAWZMT010000040.1	12112	12702	-	False	model	split	0.95		20:0.92|34:0.88|6:0.8|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6|2:0.56|13:0.54
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6234	persistent			GCA_034150365.1_CDS_2327		JAWZMT010000040.1	12815	15346	-	False	context	split	0.95		20:0.92|34:0.88|6:0.8|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6|2:0.56|13:0.54
4	SusCD_model	PUL	3	GCF_000157055.1_CDS_1527	shell			GCA_034150365.1_CDS_1153		JAWZMT010000019.1	130286	131023	-	False	context	split	0.95		
4	SusCD_model	PUL	3	GCA_024792605.1_CDS_7044	shell	TF		GCA_034150365.1_CDS_1154		JAWZMT010000019.1	131049	133652	-	False	model	split	0.95		
4	SusCD_model	PUL	3	GCA_003463715.1_CDS_3508	shell			GCA_034150365.1_CDS_1155		JAWZMT010000019.1	134046	134168	-	False	filtered	split	0.95		
4	SusCD_model	PUL	1	GCA_000273195.1_CDS_6233	persistent	GH10		GCA_034150365.1_CDS_2328		JAWZMT010000040.1	15354	16427	-	False	model	split	0.95		34:0.88|6:0.8|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6|2:0.56|13:0.54
4	SusCD_model	PUL	1	GCA_003435255.1_CDS_1582	shell			GCA_034150365.1_CDS_2329		JAWZMT010000040.1	16466	17989	-	False	context	split	0.95		34:0.88|6:0.8|15:0.75|19:0.75|3:0.74|27:0.7|11:0.64|7:0.6|2:0.56|13:0.54
4	SusCD_model	PUL	1	GCA_014871305.1_CDS_4811	shell	GH43		GCA_034150365.1_CDS_2330		JAWZMT010000040.1	18002	19300	-	False	model	split	0.95		6:0.8
4	SusCD_model	PUL	1	GCA_003472925.1_CDS_2248	shell	STP		GCA_034150365.1_CDS_2331		JAWZMT010000040.1	19302	21080	-	False	model	split	0.95		6:0.8
4	SusCD_model	PUL	1	GCA_003435255.1_CDS_1587	shell	STN		GCA_034150365.1_CDS_2332		JAWZMT010000040.1	21092	24655	-	False	model	split	0.95		6:0.8|15:0.75|19:0.75|3:0.74|11:0.64|7:0.6|2:0.56
4	SusCD_model	PUL	1	GCA_024758985.1_CDS_0281	persistent	TF		GCA_034150365.1_CDS_2333		JAWZMT010000040.1	24984	25571	+	False	model	split	0.95		6:0.8|15:0.75|19:0.75|3:0.74|11:0.64|7:0.6|2:0.56
